#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      404.0   252.3   101.3   170.9   191.9   341.6   439.8   502.2   548.9   607.7   685.6   815.0  1138.6  2809.3  5427.9  30086.4    30080  1777975594400  1777975604500
read      407.8   261.4    93.8   171.5   192.7   343.1   443.1   505.2   552.3   612.0   691.2   825.6  1174.5  2909.5  6308.4  30213.9    30085  1777975606017  1777975616118
read      354.3   220.5   101.3   163.5   180.5   298.1   372.5   424.5   466.2   521.2   593.4   719.7  1028.8  2425.6  5107.0  30017.4    30090  1777975617637  1777975627737
read      270.5   134.6    93.8   157.1   171.1   247.8   289.2   313.5   332.3   356.4   392.0   453.0   587.9  1386.5  4395.4  30094.3    30095  1777975629252  1777975639383
read      277.0   130.8    93.8   155.9   170.4   254.6   298.3   324.4   344.8   371.7   409.8   469.8   593.1  1095.7  4041.3  30005.6    30100  1777975640899  1777975651005
read      266.7   118.4    93.8   150.4   163.8   243.3   288.2   314.6   335.3   361.7   397.6   456.0   580.0  1047.2  3448.9  30105.9    30105  1777975652521  1777975662624
read      266.6   123.5    93.8   147.8   161.4   241.8   287.1   313.8   334.7   361.9   400.2   465.5   604.2  1033.3  3907.5  30088.0    30110  1777975664140  1777975674245
read      278.4   131.9   101.3   155.4   170.3   255.6   298.5   324.5   345.0   372.6   412.9   476.5   613.5  1082.8  4382.8  30178.8    30115  1777975675760  1777975685866
read      293.2   147.4   101.3   166.0   182.6   270.2   310.4   334.9   354.5   379.9   416.2   481.4   709.0  1601.7  5242.2  30068.9    30120  1777975687382  1777975697489
read      267.9   134.6    93.8   156.1   169.7   247.1   286.8   309.6   326.6   348.1   380.3   435.8   601.7  1281.6  4901.7  30189.6    30125  1777975699005  1777975709109
read      258.7   118.1    93.8   154.1   167.0   238.8   277.1   299.2   315.8   336.6   365.2   414.5   560.8  1269.1  4018.3  30176.8    30130  1777975710624  1777975720728
read      261.7   132.5    93.8   151.6   164.3   239.1   280.1   303.9   320.9   343.2   373.4   429.9   594.5  1524.7  4206.9  30108.6    30135  1777975722242  1777975732345
read      263.7   106.1   101.3   155.8   169.6   246.6   285.4   307.4   323.3   344.3   372.9   423.0   549.8   945.8  3376.6  30089.9    30140  1777975733862  1777975743962
read      267.2   134.5    93.8   155.4   169.4   248.2   287.6   310.1   326.4   346.5   376.0   428.1   570.9  1696.7  4293.1  30159.3    30145  1777975745476  1777975755584
read      264.5   110.8   101.3   158.1   171.5   245.9   283.9   305.8   321.2   342.4   371.6   424.3   571.6  1141.6  3513.0  30123.8    30150  1777975757101  1777975767209
read      291.5   704.9    93.8   163.5   179.2   263.1   304.4   329.9   349.8   376.6   417.1   489.5   706.2  1795.5  4499.8  30126.1    30155  1777975768727  1777975778828
read      288.9   132.3    93.8   161.1   176.7   264.3   309.3   337.3   360.2   389.6   429.8   495.5   638.0  1306.9  3873.3  30205.3    30160  1777975780343  1777975790448
read      305.8   180.4    93.8   162.9   179.8   271.4   318.1   348.1   373.5   407.6   456.8   539.9   845.4  2195.2  5433.6  30061.3    30165  1777975791965  1777975802087
read      292.2   199.6    93.8   158.6   174.6   260.8   306.6   334.8   357.6   388.1   430.8   504.2   740.1  2432.6  7509.9  30141.7    30170  1777975803613  1777975813726
read      284.8   142.6    93.8   157.9   174.1   260.4   304.3   330.9   352.6   382.3   424.5   491.5   631.7  1239.8  4831.2  30271.5    30175  1777975815248  1777975825351
read      277.4   177.6    93.8   160.8   174.8   253.8   295.6   319.9   339.2   363.1   396.0   454.6   606.3  1550.6  7278.8  30306.4    30180  1777975826871  1777975836990
read      297.1   429.7    93.8   162.3   176.8   259.1   301.3   326.9   346.9   373.7   413.8   482.4   694.1  5889.2 21106.7  30137.0    30185  1777975838513  1777975848660
read      290.0   260.1    93.8   160.2   175.8   259.4   301.2   326.3   346.1   373.9   416.7   486.5   673.1  3833.9 10171.2  30185.3    30190  1777975850184  1777975860315
read      287.9   236.9   101.3   161.3   175.8   257.4   299.7   324.7   344.5   371.5   412.5   483.9   691.1  3180.0  8280.5  30131.5    30195  1777975861833  1777975871959
read      289.8   327.3    86.8   156.0   171.3   254.3   297.9   323.9   344.4   370.9   408.9   474.6   716.1  5103.5 12898.5  30290.0    30200  1777975873483  1777975883663
read      299.7  1818.9    93.8   161.4   176.1   257.2   298.8   323.3   343.0   368.3   403.3   468.8   665.1  2011.8 15852.5  30346.6    30205  1777975885187  1777975895325
read      290.1   158.8    93.8   159.8   175.3   260.6   305.6   333.1   355.2   384.6   427.9   502.8   747.3  1843.4  5008.0  30230.6    30210  1777975896842  1777975906948
read      277.7   132.5    93.8   155.6   171.0   255.2   298.7   325.1   345.2   371.1   407.0   466.9   605.0  1212.1  3824.5  30277.1    30215  1777975908464  1777975918566
read      283.1   137.4   101.3   159.5   174.5   257.5   301.4   327.7   347.5   374.2   412.9   480.5   679.1  1463.7  4559.2  30239.1    30220  1777975920083  1777975930200
read      274.7   124.4    93.8   158.3   173.5   253.5   295.1   319.3   338.9   363.1   396.3   452.6   589.7  1258.7  4199.1  30211.2    30225  1777975931718  1777975941821
read      281.0   137.7    93.8   159.9   175.1   259.0   302.1   328.0   347.2   372.9   408.8   469.3   608.5  1238.8  3740.8  30253.0    30230  1777975943337  1777975953444
read      284.0   131.4    93.8   162.7   178.0   260.5   302.4   327.4   346.4   372.1   408.9   471.6   646.4  1655.3  3723.8  30157.0    30235  1777975954960  1777975965066
read      278.4   142.0    93.8   156.2   171.5   254.0   297.3   323.7   344.0   370.0   404.6   466.6   641.7  1392.1  4563.2  30283.7    30240  1777975966584  1777975976692
read      276.5   124.7    93.8   158.5   173.8   255.2   297.1   322.2   342.2   367.5   402.0   460.5   587.6  1034.7  4264.3  30268.3    30245  1777975978208  1777975988313
read      272.3   136.0    93.8   157.6   172.0   250.3   291.7   315.8   334.3   357.1   389.4   446.1   602.4  1406.5  4554.3  30215.2    30250  1777975989829  1777975999931
read      283.6   150.8    93.8   158.8   173.9   256.4   300.1   326.3   346.5   373.6   413.6   486.7   713.5  1617.1  4497.7  30289.9    30255  1777976001450  1777976011555
read      279.8   129.7    93.8   161.7   176.7   257.6   298.9   323.3   342.8   368.2   403.1   465.5   613.3  1385.7  4191.8  30308.6    30260  1777976013073  1777976023184
read      274.5   116.9    93.8   158.9   174.0   254.4   295.9   320.4   339.8   364.1   397.4   453.5   576.4   946.9  3639.6  30267.7    30265  1777976024702  1777976034806
read      285.3   131.9   101.3   162.8   178.3   263.1   306.4   332.8   353.5   380.2   418.3   477.6   603.9  1093.8  4295.1  30274.7    30270  1777976036322  1777976046427
read      272.6   124.1    93.8   155.2   170.3   252.2   294.1   318.5   337.8   362.4   396.5   451.8   576.3  1041.3  4358.8  30183.9    30275  1777976047942  1777976058046
read      273.2   130.9    93.8   160.1   174.3   251.7   292.7   316.9   336.0   360.1   394.6   452.7   577.9  1113.3  4710.0  30333.3    30280  1777976059560  1777976069666
read      271.7   128.3   101.3   158.5   173.7   251.6   291.7   315.1   333.2   355.8   388.9   445.6   575.0  1113.2  4548.4  30281.9    30285  1777976071183  1777976081285
read      286.0   158.3   101.3   162.7   178.5   262.8   304.5   330.2   350.4   378.0   417.8   480.7   626.8  1252.3  5461.8  30323.6    30290  1777976082800  1777976092905
read      291.2   180.4   101.3   159.0   174.0   259.2   303.8   330.7   351.7   379.5   421.0   500.7   832.4  2486.7  4986.7  30372.9    30295  1777976094422  1777976104526
read      277.2   127.6   101.3   156.9   172.7   255.1   296.8   321.4   341.6   368.0   404.7   467.1   593.9  1305.8  4250.6  30306.6    30300  1777976106046  1777976116171
read      287.1   142.4    86.8   161.4   176.8   261.4   305.0   332.1   353.7   382.1   423.7   493.8   664.7  1449.9  4355.8  30272.0    30305  1777976117687  1777976127793
read      309.2   184.8    93.8   165.8   182.3   274.1   321.4   352.3   376.2   407.5   455.1   542.2   886.2  2224.7  5099.3  30235.1    30310  1777976129310  1777976139411
read      277.7   125.8    93.8   158.0   173.2   255.1   298.0   323.7   343.8   370.0   405.4   466.2   600.9  1321.3  3982.2  30259.6    30315  1777976140927  1777976151029
read      282.7   114.6   101.3   163.5   178.6   262.0   305.1   330.9   350.2   374.9   409.5   466.0   594.1  1027.3  3195.6  30360.0    30320  1777976152543  1777976162647
read      298.1   152.9   101.3   164.5   180.6   270.2   316.5   345.1   368.2   397.1   437.1   508.2   726.1  1859.4  4456.4  30320.2    30325  1777976164164  1777976174273
read      279.0   120.8   101.3   161.7   176.2   256.3   298.8   324.3   344.1   369.5   404.1   464.6   612.9  1284.4  3302.5  30369.0    30330  1777976175791  1777976185896
read      285.5   138.2    93.8   160.0   175.3   260.1   304.8   331.7   351.7   376.5   413.6   481.3   710.6  1512.8  4183.0  30237.1    30335  1777976187411  1777976197516
read      291.3   150.8   101.3   162.1   177.2   263.5   309.3   337.1   359.0   387.4   428.2   499.8   715.4  1778.7  4658.9  30307.9    30340  1777976199033  1777976209139
read      295.9   151.8    93.8   162.5   178.1   264.9   310.9   339.9   364.1   396.0   442.4   523.0   766.9  1626.5  4510.9  30417.7    30345  1777976210656  1777976220760
read      295.1   147.7    93.8   161.9   177.8   267.4   313.7   342.1   365.5   395.4   436.7   508.9   710.6  1731.7  4574.8  30460.1    30350  1777976222279  1777976232385
read      293.5   133.2   101.3   164.3   180.4   268.9   313.0   340.2   362.9   393.0   435.0   502.9   656.7  1398.5  3992.5  30312.0    30355  1777976233901  1777976244007
read      276.7   119.9    93.8   159.7   174.8   256.2   298.5   323.7   343.1   367.5   400.1   455.1   578.9  1059.0  3971.0  30337.2    30360  1777976245525  1777976255633
