#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      282.6   125.1    93.8   163.5   178.6   260.9   302.4   327.3   346.1   371.2   405.3   467.6   624.1  1288.0  3793.1  30156.6    30170  1777974995358  1777975005461
read      283.3   127.8    93.8   158.1   174.3   261.2   304.9   331.7   352.5   380.0   418.7   478.4   612.5  1077.3  3882.9  30129.0    30175  1777975006976  1777975017081
read      287.9   123.4    93.8   163.4   179.0   265.9   309.7   336.3   357.3   384.0   421.9   484.0   621.5  1087.7  3931.0  30195.4    30180  1777975018596  1777975028701
read      288.6   144.5    93.8   159.9   175.5   263.7   308.5   335.8   357.1   384.1   421.6   486.7   679.2  1642.8  4168.2  30220.0    30185  1777975030216  1777975040324
read      293.9   148.8   101.3   163.9   179.4   267.0   310.0   336.6   358.0   386.1   426.6   499.8   746.9  1826.6  4131.4  30164.7    30190  1777975041843  1777975051947
read      285.6   122.5   101.3   162.7   178.1   263.3   305.9   332.0   352.5   379.3   418.5   482.2   625.4  1288.4  3400.4  30143.8    30195  1777975053463  1777975063568
read      286.1   129.0    93.8   158.6   175.1   262.8   306.2   333.0   354.9   385.4   427.9   493.5   625.8  1073.5  3877.3  30221.6    30200  1777975065083  1777975075190
read      283.8   130.3    93.8   158.2   174.8   261.8   305.0   331.5   352.6   380.3   420.0   482.0   610.6  1010.3  4231.6  30122.1    30205  1777975076708  1777975086810
read      280.4   126.0   101.3   163.4   178.5   261.3   302.3   326.4   345.0   368.5   399.5   451.8   571.3  1508.7  4338.0  30277.0    30210  1777975088326  1777975098431
read      296.6   159.4   101.3   161.4   177.2   267.3   313.9   342.1   365.2   394.5   434.9   510.0   766.6  1913.3  4740.2  30229.3    30215  1777975099947  1777975110056
read      287.0   128.6   101.3   162.6   178.7   265.0   307.4   333.4   354.0   380.9   419.9   482.9   626.6  1178.8  4018.2  30240.6    30220  1777975111572  1777975121677
read      284.9   132.2    93.8   163.3   178.9   262.2   303.3   328.7   348.1   375.0   415.9   482.9   626.1  1260.1  4216.5  30216.4    30225  1777975123192  1777975133299
read      278.2   114.9    86.8   162.9   177.9   259.3   299.4   323.0   341.5   365.2   398.3   456.3   583.4   997.1  3948.3  30227.0    30230  1777975134816  1777975144923
read      281.4   149.7    93.8   157.7   173.1   257.1   299.7   325.4   345.1   370.7   406.5   468.2   638.4  1853.9  4808.4  30220.2    30235  1777975146436  1777975156536
read      285.1   134.4    93.8   162.1   177.4   261.1   302.5   328.1   347.3   373.8   413.3   482.1   658.6  1518.4  4504.9  30247.1    30240  1777975158056  1777975168159
read      280.9   123.7    93.8   161.6   176.8   260.7   302.8   328.0   346.8   371.5   404.6   461.9   590.3  1148.9  4057.7  30184.4    30245  1777975169677  1777975179779
read      287.2   123.8   101.3   159.7   176.0   265.0   309.4   336.5   358.2   385.9   424.3   486.7   627.6  1246.7  3380.7  30254.8    30250  1777975181295  1777975191402
read      321.7   228.1   101.3   168.6   186.1   280.6   330.1   363.2   390.4   426.6   477.9   572.6   934.0  3059.0  6885.4  30122.6    30255  1777975192920  1777975203043
read      305.2   244.1    93.8   161.5   177.6   272.3   321.6   351.9   374.8   403.5   443.9   513.8   771.8  3404.2  9220.6  30268.6    30260  1777975204571  1777975214693
read      288.6   133.7   101.3   162.6   178.9   266.0   308.7   335.2   356.6   384.8   424.7   487.2   624.4  1186.4  4393.9  30176.6    30265  1777975216208  1777975226318
read      290.8   148.9    93.8   161.0   176.9   265.6   310.3   338.0   361.0   391.3   432.5   498.9   639.1  1671.2  5180.3  30251.2    30270  1777975227833  1777975237939
read      283.1   131.8    93.8   157.9   174.5   260.3   303.6   330.3   351.1   379.3   419.6   482.6   614.2  1163.5  4484.7  30267.5    30275  1777975239454  1777975249558
read      287.3   157.9    93.8   160.7   176.2   262.3   306.6   333.7   355.4   384.2   424.1   486.8   635.3  1565.2  5685.3  30353.9    30280  1777975251075  1777975261184
read      302.4   206.7    86.8   164.5   180.5   269.0   315.1   343.4   366.9   397.3   441.3   521.6   814.8  2552.6  6704.6  30231.8    30285  1777975262705  1777975272841
read      295.6   173.8   101.3   162.3   178.1   267.3   313.2   341.3   363.4   390.9   428.6   496.8   738.9  2124.0  6063.3  30298.6    30290  1777975274367  1777975284486
read      289.4   133.4    93.8   166.2   182.4   267.3   309.4   335.0   355.1   381.8   421.0   483.1   622.8  1363.1  4543.3  30169.9    30295  1777975286004  1777975296110
read      285.5   134.9   101.3   156.3   173.1   259.7   304.5   332.6   355.7   387.7   431.4   499.5   642.8  1151.2  4062.6  30415.7    30300  1777975297627  1777975307738
