#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      285.3   123.8    93.8   162.1   177.6   263.5   305.7   331.2   351.2   378.1   418.0   483.1   624.0  1126.7  3660.1  29967.8    30000  1777971026516  1777971036711
read      273.1   113.0    93.8   158.2   173.4   254.1   295.2   319.0   337.7   361.0   392.9   446.7   565.7  1071.6  3624.5  30084.4    30005  1777971038228  1777971048357
read      275.2   163.9    93.8   155.9   169.5   249.3   291.0   314.8   333.6   357.8   393.5   460.2   667.8  2132.2  5538.3  30054.3    30010  1777971049872  1777971059971
read      283.0   140.7   101.3   157.9   172.9   258.7   301.4   326.7   345.9   372.2   411.5   480.6   684.5  1638.3  4307.9  30020.2    30015  1777971061486  1777971071587
read      269.6   149.7    93.8   153.7   166.6   242.9   285.8   311.3   330.6   354.5   388.3   450.6   650.0  1985.3  4791.5  29995.1    30020  1777971073103  1777971083204
read      277.8   178.5    93.8   153.1   166.0   245.1   289.4   315.1   335.1   361.1   399.3   478.2   790.4  2695.0  5098.7  30116.9    30025  1777971084722  1777971094822
read      268.7   156.0   101.3   152.5   164.9   241.2   284.6   309.8   328.6   352.0   386.2   450.1   662.2  2028.5  5043.8  30037.3    30030  1777971096339  1777971106437
read      265.1   148.8    93.8   151.5   163.8   236.1   278.9   304.2   322.5   346.2   381.6   449.9   681.1  2051.8  4459.4  30120.3    30035  1777971107954  1777971118054
read      262.5   154.7   101.3   151.4   164.1   237.6   279.2   302.9   319.7   341.7   372.0   429.2   592.1  2193.7  4753.6  29953.1    30040  1777971119569  1777971129672
read      252.9   139.1    93.8   150.1   161.6   228.0   267.9   291.6   309.5   331.0   359.9   408.1   573.9  2146.0  4178.7  30040.6    30045  1777971131188  1777971141308
read      265.5   152.7   101.3   153.0   165.5   239.5   280.8   304.4   321.2   343.7   375.5   439.1   640.8  2346.8  4917.6  30009.4    30050  1777971142822  1777971152924
read      270.9   140.1    93.8   152.9   166.7   247.9   289.6   313.5   332.0   355.7   390.8   453.3   635.3  1796.3  4842.0  30089.5    30055  1777971154440  1777971164541
read      266.5   144.3   101.3   151.3   164.1   242.9   284.5   308.5   326.3   348.6   382.1   443.0   622.3  1856.2  4743.6  30077.7    30060  1777971166056  1777971176157
read      281.4   132.9   101.3   159.4   174.6   257.9   300.6   326.3   346.0   372.7   412.8   480.6   628.4  1206.2  4324.1  30047.6    30065  1777971177672  1777971187775
read      261.0   127.7    93.8   154.1   167.7   240.0   279.3   302.2   318.6   339.8   369.0   425.6   562.3  1276.3  4500.8  30060.0    30070  1777971189291  1777971199399
read      254.1   124.0    93.8   148.7   160.9   230.2   271.8   296.9   315.8   338.7   370.3   426.6   553.6  1270.4  3663.2  30059.7    30075  1777971200915  1777971211018
read      260.4   116.2    93.8   146.5   160.2   239.1   281.3   305.8   324.0   347.4   382.6   444.7   567.8   975.6  3986.9  30090.6    30080  1777971212533  1777971222634
read      250.4   111.0    93.8   146.5   159.0   229.4   269.6   293.4   311.4   333.1   362.3   409.8   536.9  1171.3  3252.9  30196.3    30085  1777971224150  1777971234255
read      268.4   167.3   101.3   150.9   163.4   239.8   282.3   307.4   326.1   349.7   384.7   450.2   679.8  2486.1  5274.4  30103.2    30090  1777971235769  1777971245869
read      264.1   158.4    93.8   151.4   164.3   239.6   279.9   303.3   320.2   342.8   374.1   433.8   628.1  2036.4  5333.8  30010.8    30095  1777971247386  1777971257491
read      253.8   121.8   101.3   150.2   162.4   234.5   273.7   296.0   312.6   332.5   359.6   404.1   535.6  1408.7  4046.2  30012.7    30100  1777971259008  1777971269109
read      256.7   123.7    93.8   150.5   163.1   235.7   274.7   296.9   313.9   335.0   364.3   418.4   566.0  1484.6  4112.9  30097.1    30105  1777971270625  1777971280725
read      266.0   130.0    93.8   152.7   167.0   245.5   286.3   309.9   327.6   350.0   382.5   435.8   569.1  1258.6  4358.3  30111.9    30110  1777971282242  1777971292343
read      272.3   125.3    93.8   153.8   168.5   250.3   292.2   316.6   335.9   360.7   396.4   459.7   602.8  1300.3  3901.4  30207.4    30115  1777971293861  1777971303962
read      289.4   155.6    93.8   160.3   175.4   262.8   307.2   334.0   355.1   382.7   423.4   494.4   707.6  1745.9  5169.4  30115.0    30120  1777971305481  1777971315590
read      277.9   134.7    93.8   154.4   170.1   254.8   297.7   323.1   343.5   370.2   408.9   471.6   615.2  1378.7  4344.5  30246.4    30125  1777971317109  1777971327213
read      286.5   143.6   101.3   159.7   175.6   261.8   306.0   332.5   353.3   381.0   421.5   488.5   667.7  1421.1  4308.4  30094.4    30130  1777971328731  1777971338837
read      270.2   150.8   101.3   154.8   169.5   249.6   290.6   314.5   332.9   355.6   387.6   443.1   572.5  1383.1  5326.4  30075.9    30135  1777971340355  1777971350460
read      265.4   110.8    93.8   157.0   170.9   247.0   286.8   310.4   327.9   349.1   378.3   428.4   541.9   951.7  3382.0  30102.1    30140  1777971351977  1777971362112
read      284.3   146.3    93.8   161.1   175.9   259.1   302.2   327.7   346.7   372.1   408.4   472.5   677.4  1977.0  4328.6  30120.7    30145  1777971363628  1777971373730
read      280.3   128.3   101.3   158.9   174.7   258.4   299.6   324.9   344.9   371.5   410.3   475.3   610.7  1086.3  4048.3  30082.0    30150  1777971375249  1777971385351
read      275.0   128.0    93.8   156.7   171.8   254.1   296.0   320.6   340.3   364.6   397.5   453.2   592.7  1379.3  4183.3  30201.2    30155  1777971386866  1777971396971
read      268.8   122.1    93.8   157.3   171.9   249.9   289.4   312.5   329.9   351.5   383.3   438.9   567.6  1042.4  3626.0  30093.8    30160  1777971398486  1777971408590
read      273.0   122.1    93.8   156.9   171.7   252.0   293.8   318.1   337.2   361.0   393.2   448.0   597.8  1302.1  3667.1  30157.1    30165  1777971410105  1777971420207
read      280.7   134.0    93.8   161.1   175.7   256.7   297.6   322.0   341.7   367.6   405.7   476.5   651.7  1413.3  4210.4  30166.3    30170  1777971421724  1777971431826
read      264.9   108.2    93.8   152.1   166.5   245.8   287.3   311.7   330.1   352.5   383.4   434.5   554.5   931.6  3069.5  30153.8    30175  1777971433340  1777971443447
read      273.9   113.4   101.3   161.4   176.6   255.6   295.0   317.9   336.0   358.4   390.2   445.5   559.9   959.2  3989.7  30172.5    30180  1777971444962  1777971455066
read      277.2   128.2   101.3   159.4   174.8   256.9   297.9   322.1   341.2   365.6   399.6   459.2   581.5  1165.4  4599.6  30125.0    30185  1777971456583  1777971466682
read      272.2   114.5    93.8   154.8   170.1   251.6   292.7   317.1   336.5   361.3   396.4   458.7   588.2   977.4  3264.1  30134.8    30190  1777971468198  1777971478305
read      281.6   126.0    93.8   160.6   175.9   260.3   302.7   328.0   347.1   372.7   409.4   471.2   598.3  1253.7  3909.9  30289.9    30195  1777971479821  1777971489922
read      269.3   123.6    93.8   152.1   166.7   249.4   291.5   315.8   334.7   358.0   390.6   446.9   575.9  1041.7  4174.5  30211.1    30200  1777971491438  1777971501537
read      276.7   116.8    93.8   162.1   176.7   256.5   296.7   320.4   339.4   363.4   397.1   458.2   591.7   995.8  3840.1  30211.6    30205  1777971503053  1777971513162
read      272.6   120.2   101.3   160.6   175.1   252.8   292.7   315.9   333.9   356.5   389.2   446.5   572.5  1057.7  4343.3  30158.0    30210  1777971514676  1777971524782
read      274.8   124.5    93.8   161.2   175.4   253.7   293.8   317.4   336.1   359.3   392.2   450.2   601.0  1269.3  3862.4  30243.0    30215  1777971526299  1777971536398
read      290.6   162.1    93.8   161.8   176.8   259.7   302.9   329.6   350.5   379.5   424.2   504.6   792.1  2047.7  4673.3  30232.7    30220  1777971537916  1777971548020
