#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      249.9   102.9    93.8   151.4   163.6   232.7   270.7   292.7   308.7   327.3   351.7   392.8   499.0   840.8  3479.2  30179.1    30125  1777977263437  1777977273548
read      259.1   109.8   101.3   154.0   167.1   239.0   278.7   302.2   319.0   340.8   370.0   420.2   539.0  1049.8  3487.3  30131.9    30130  1777977275061  1777977285162
read      270.5   113.9    93.8   159.6   173.8   250.0   291.5   315.5   334.1   357.2   389.1   440.1   558.2  1210.7  3452.0  30245.7    30135  1777977286678  1777977296777
read      277.5   120.2    93.8   161.8   177.0   256.5   297.3   321.6   341.1   366.6   402.3   461.5   580.9   922.5  4043.0  30136.9    30140  1777977298291  1777977308395
read      260.0   113.5    93.8   153.0   166.6   241.0   281.3   304.9   321.5   342.9   371.8   420.5   530.1   997.2  3430.1  30047.3    30145  1777977309909  1777977320009
read      268.9   112.2    93.8   156.1   170.9   249.6   290.1   313.7   332.0   355.4   389.0   444.6   555.9   968.5  3833.6  30103.2    30150  1777977321523  1777977331624
read      268.0   119.7    93.8   153.2   167.9   247.6   290.6   315.8   335.4   359.5   391.4   441.7   554.9   885.3  3818.5  30195.2    30155  1777977333138  1777977343254
read      264.3   113.2    93.8   152.9   167.3   244.4   285.3   309.7   327.9   350.8   384.2   436.1   546.7   793.7  3876.8  30166.4    30160  1777977344769  1777977354872
read      287.5   150.9   101.3   159.9   175.1   258.9   303.4   330.6   352.1   381.8   426.9   502.2   703.7  1715.7  4334.4  30126.0    30165  1777977356389  1777977366492
read      299.3   175.1   101.3   162.5   177.8   263.7   310.2   339.0   362.7   394.1   439.5   528.8   887.2  2234.1  4377.8  30141.5    30170  1777977368009  1777977378113
read      267.0   105.4    93.8   157.5   172.1   249.0   290.3   314.0   331.8   353.1   381.8   427.3   532.5   852.3  3226.9  30176.6    30175  1777977379627  1777977389731
read      273.6   116.6    93.8   159.5   174.2   252.4   293.0   317.3   336.7   361.7   396.7   456.9   580.5   996.6  3917.0  30125.5    30180  1777977391246  1777977401346
read      276.4   119.4    93.8   159.3   174.1   253.8   296.3   321.1   341.2   367.1   403.9   466.3   592.7  1038.4  3357.2  30132.1    30185  1777977402862  1777977412965
read      270.7   112.6   101.3   157.9   172.8   250.5   292.2   316.5   335.4   358.9   391.2   443.6   558.0  1134.7  3563.4  30219.2    30190  1777977414480  1777977424582
read      278.5   131.0   101.3   160.8   176.3   257.9   298.6   322.4   341.9   367.4   402.4   462.4   582.9  1091.9  4434.6  30257.6    30195  1777977426097  1777977436203
read      274.2   110.2    93.8   159.1   174.4   254.3   295.4   319.6   339.1   363.7   397.5   454.1   570.8   895.8  3410.3  30109.8    30200  1777977437718  1777977447821
read      271.3   112.6   101.3   160.6   174.7   251.8   293.0   316.9   335.6   358.9   391.2   442.7   550.2   823.3  3473.2  30204.1    30205  1777977449337  1777977459443
read      271.1   119.0    93.8   156.9   172.0   250.0   291.5   316.4   336.1   360.9   394.5   449.3   565.3  1001.9  3814.3  30239.5    30210  1777977460959  1777977471064
read      274.9   117.5    93.8   156.7   172.7   252.9   295.5   320.5   341.0   367.9   405.2   462.5   577.7  1030.7  3637.6  30267.3    30215  1777977472579  1777977482682
read      280.0   126.6    93.8   162.2   177.5   259.6   301.3   325.9   345.0   370.3   404.8   461.1   578.9  1064.5  4874.0  30342.4    30220  1777977484196  1777977494300
read      274.0   113.9    93.8   158.8   174.0   254.5   296.7   321.0   340.5   364.4   396.2   447.3   563.3   958.0  3603.8  30190.5    30225  1777977495815  1777977505916
read      279.4   119.5    93.8   156.1   172.3   259.0   304.4   331.3   351.4   375.9   408.8   461.1   585.6  1053.6  3884.4  30345.1    30230  1777977507431  1777977517535
read      279.7   129.0    93.8   160.2   175.4   259.3   303.6   328.8   347.1   370.7   400.8   452.2   591.5  1202.9  4330.5  30258.5    30235  1777977519051  1777977529150
read      288.1   128.9   101.3   164.3   180.1   264.7   307.4   333.6   354.6   383.5   424.6   489.0   626.2  1336.0  3983.4  30159.2    30240  1777977530664  1777977540765
read      291.6   152.8    86.8   163.0   179.3   265.0   310.2   337.9   360.9   391.0   431.5   495.8   659.3  1491.9  5525.0  30279.9    30245  1777977542281  1777977552381
read      301.5   141.1   101.3   166.4   183.9   275.1   321.2   352.0   376.9   409.4   451.2   515.6   675.8  1251.0  4124.8  30204.0    30250  1777977553895  1777977563997
read      299.2   134.8   101.3   166.4   183.4   274.4   321.2   350.9   374.4   403.9   444.0   505.8   646.5  1274.4  4279.5  30255.7    30255  1777977565512  1777977575617
read      290.6   125.0    93.8   163.0   179.6   268.5   314.1   341.7   364.3   392.4   428.8   484.5   611.4  1172.7  3653.6  30335.5    30260  1777977577133  1777977587234
read      300.1   138.1   101.3   169.6   186.5   276.1   321.6   350.5   373.4   402.5   440.8   501.2   635.7  1372.1  4393.2  30166.4    30265  1777977588750  1777977598855
read      299.7   135.5    93.8   168.6   185.8   277.3   324.9   353.4   374.5   400.9   435.2   493.6   637.5  1220.7  4277.0  30280.7    30270  1777977600371  1777977610485
read      284.8   124.6    93.8   161.0   176.5   262.0   306.8   333.9   355.2   382.9   421.1   480.4   610.1  1080.8  3972.3  30268.0    30275  1777977612001  1777977622110
read      289.5   130.0    93.8   159.4   175.8   264.9   310.6   339.0   362.7   393.7   435.4   498.3   632.4  1261.5  3723.9  30319.6    30280  1777977623626  1777977633732
read      283.8   119.1   101.3   163.9   179.3   262.3   304.7   330.0   349.8   376.9   416.1   474.5   596.9   965.0  3415.1  30340.2    30285  1777977635247  1777977645351
read      293.6   221.9    93.8   164.1   179.1   262.2   305.9   331.8   351.3   375.6   410.7   469.1   687.5  3316.6  6947.9  30280.9    30290  1777977646866  1777977656982
Connection to 34.78.46.226 closed by remote host.
