#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      427.8   346.6    80.4   141.5   161.3   303.2   440.1   547.8   634.2   743.5   868.5  1073.7  1518.1  3824.4  6079.1  30367.3    30390  1777923440617  1777923450722
read      444.8   348.8    86.8   149.0   170.4   326.2   468.8   573.1   653.5   760.7   880.4  1076.9  1488.6  4190.4  6240.4  30378.2    30395  1777923452236  1777923462340
read      399.5   310.0    80.4   140.5   160.7   295.4   409.8   499.9   574.5   666.9   794.0   968.5  1334.5  3438.2  6008.1  30305.1    30400  1777923463853  1777923473956
read      337.0   274.4    80.4   138.6   155.3   256.4   314.5   359.9   403.9   487.7   633.4   873.3  1321.3  2758.5  5123.7  30384.0    30405  1777923475471  1777923485583
read      249.8   109.5    80.4   138.2   153.0   235.9   275.4   297.8   314.5   334.1   359.5   398.1   497.6   927.4  3892.8  30336.0    30410  1777923487098  1777923497202
read      251.2   109.0    86.8   137.8   152.5   238.5   277.9   300.6   317.0   336.8   362.0   400.3   492.6   779.9  4165.1  30407.7    30415  1777923498716  1777923508822
read      247.7   106.8    80.4   137.4   152.3   234.7   272.6   294.1   310.3   329.5   354.7   394.9   487.5   868.8  4082.0  30426.3    30420  1777923510335  1777923520440
read      247.5   113.4    80.4   137.8   152.6   234.7   272.0   292.7   308.2   326.1   350.1   390.5   493.4  1115.1  4207.6  30400.0    30425  1777923521954  1777923532058
read      236.4   101.5    80.4   130.3   144.7   224.8   262.2   282.4   296.8   314.6   336.9   371.2   464.9   937.3  3402.1  30427.0    30430  1777923533571  1777923543678
read      243.0    99.1    80.4   134.1   149.5   231.7   269.7   290.8   306.2   323.5   345.9   383.7   472.4   781.9  3217.9  30477.2    30435  1777923545192  1777923555296
read      247.4   107.9    80.4   133.6   149.3   233.8   273.9   296.6   313.5   333.4   358.8   397.2   488.0  1031.3  3626.8  30538.6    30440  1777923556808  1777923566912
read      251.5   106.0    80.4   137.5   153.2   237.5   276.5   299.3   316.4   337.0   363.5   403.3   504.6   878.2  3085.0  30447.7    30445  1777923568426  1777923578527
read      245.9   102.1    80.4   140.1   154.2   233.3   270.7   291.7   307.1   324.5   347.1   385.7   486.7   894.0  3480.5  30357.2    30450  1777923580041  1777923590144
read      248.2   110.5    74.4   134.4   150.7   235.8   274.2   295.1   310.8   329.2   353.8   393.9   500.9  1018.1  4057.4  30517.5    30455  1777923591659  1777923601772
read      262.2   126.9    80.4   145.7   161.1   248.5   289.5   312.4   329.0   348.1   373.1   414.1   514.8  1030.9  4728.8  30519.7    30460  1777923603284  1777923613394
read      261.3   124.0    74.4   141.0   156.9   245.0   287.0   311.3   329.4   351.1   379.3   424.0   541.9  1228.0  3892.9  30518.6    30465  1777923614911  1777923625021
read      252.8   104.9    80.4   140.0   156.1   239.9   277.9   299.3   315.6   335.3   361.0   400.5   501.1   975.2  3247.9  30512.6    30470  1777923626536  1777923636642
read      247.1   105.9    74.4   138.0   153.4   233.7   271.3   292.8   308.8   327.5   352.8   394.4   492.4   831.6  3727.0  30387.4    30475  1777923638157  1777923648266
read      243.5   107.4    80.4   133.2   149.0   231.3   269.1   290.5   306.4   325.2   350.0   389.1   471.2   780.2  3453.0  30437.7    30480  1777923649780  1777923659886
read      250.4   108.0    80.4   141.4   156.8   237.0   274.4   295.7   311.8   330.9   355.9   396.3   492.2   870.4  4126.0  30494.1    30485  1777923661399  1777923671504
read      247.1   108.6    80.4   134.6   150.2   234.2   272.7   294.2   310.4   329.5   354.5   394.9   495.6   955.6  3801.5  30373.9    30490  1777923673019  1777923683119
read      256.5   107.7    80.4   140.4   156.2   243.3   282.5   304.8   320.6   341.4   368.2   410.2   518.7  1018.7  3424.3  30514.0    30495  1777923684632  1777923694745
read      257.4   111.0    86.8   141.7   157.1   243.2   283.4   305.9   321.9   342.4   368.5   410.0   534.7  1095.3  3523.0  30537.6    30500  1777923696261  1777923706363
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 85.03%,37.19%,100.00%
