#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      256.1   150.7    80.4   132.6   147.7   230.7   274.6   301.1   320.1   344.0   376.1   432.1   664.9  1961.1  4802.1  29907.1    30000  1778191036620  1778191046708
read      262.3   151.8    86.8   136.4   151.1   234.8   279.9   306.4   326.1   350.9   386.2   451.6   704.0  2040.6  4739.5  30054.5    30005  1778191048222  1778191058290
read      280.7   170.9    80.4   136.7   153.6   248.6   298.3   328.6   352.0   382.4   426.1   517.5   789.0  1901.7  6044.6  30092.7    30010  1778191059802  1778191069857
read      275.9   195.5    80.4   135.0   151.2   241.4   290.1   318.7   341.6   370.7   413.6   504.2   818.9  2293.7  7686.3  30004.6    30015  1778191071370  1778191081426
read      324.0   274.1    80.4   135.7   152.7   254.5   312.7   351.2   385.1   436.2   551.7   780.5  1392.2  3241.1  6147.9  29903.4    30020  1778191082941  1778191092995
read      269.8   169.7    80.4   133.4   149.2   237.8   286.0   314.6   336.9   364.9   403.8   485.6   767.6  2127.2  4987.2  29972.3    30025  1778191094507  1778191104560
read      268.2   149.4    80.4   134.3   150.3   239.6   287.5   315.4   337.0   364.3   401.7   476.2   745.4  1717.5  4504.6  30120.7    30030  1778191106072  1778191116128
read      259.2   159.6    80.4   130.3   145.4   229.9   275.3   302.7   322.7   348.4   386.1   458.6   720.8  2305.7  4288.9  29994.6    30035  1778191117642  1778191127697
read      259.6   173.8    80.4   129.8   144.5   231.0   277.4   305.4   325.9   351.8   389.6   461.6   697.8  1947.2  6433.2  30050.2    30040  1778191129210  1778191139263
read      273.5   175.0    80.4   132.2   148.0   240.0   290.8   320.4   343.5   372.6   416.3   507.1   775.0  2312.7  5084.3  30060.1    30045  1778191140776  1778191150832
read      251.7   137.9    80.4   131.0   145.3   226.9   269.9   295.0   314.1   337.9   371.0   434.7   668.2  1592.1  3619.5  30155.9    30050  1778191152345  1778191162402
read      261.2   166.1    80.4   129.9   144.6   231.0   278.9   307.1   327.5   353.4   390.1   463.2   725.0  2122.7  4724.1  30066.2    30055  1778191163915  1778191173971
read      268.0   172.9    80.4   132.8   148.0   236.1   283.8   311.5   332.7   359.5   398.1   480.9   774.3  2401.5  5641.5  30078.6    30060  1778191175486  1778191185541
read      282.9   140.8    80.4   138.5   156.2   257.1   309.0   339.3   362.5   391.1   430.3   505.4   713.2  1255.2  3940.0  30038.6    30065  1778191187053  1778191197108
read      439.9   407.3    74.4   148.4   173.4   335.2   428.5   497.5   558.3   645.6   793.7  1073.5  1951.4  5338.8  6453.2  30080.0    30070  1778191198621  1778191208678
read      296.9   166.6    74.4   131.0   150.6   261.7   323.4   362.3   391.2   427.0   476.6   569.9   807.4  1535.0  4786.2  30048.1    30075  1778191210190  1778191220246
read      287.7   141.9    68.9   133.2   151.9   258.2   317.9   354.0   380.3   411.9   455.7   534.4   716.5  1082.7  3230.6  30044.6    30080  1778191221758  1778191231814
read      298.0   155.8    80.4   133.6   152.5   264.7   326.8   364.9   393.5   428.4   477.2   567.1   794.8  1388.2  3311.0  30085.1    30085  1778191233328  1778191243382
read      299.8   153.6    80.4   141.4   160.6   269.4   327.1   361.8   388.0   420.4   465.8   551.9   790.4  1445.4  3969.8  30050.2    30090  1778191244896  1778191254951
read      296.3   167.3    74.4   137.2   155.4   262.9   320.7   356.1   382.9   416.7   465.3   562.4   809.5  1522.8  4739.9  30078.6    30095  1778191256465  1778191266519
read      276.0   136.4    80.4   136.6   152.4   246.9   297.1   327.5   350.7   380.9   424.9   513.5   749.5  1092.3  3151.2  30028.7    30100  1778191268034  1778191278089
read      279.2   142.1    86.8   139.5   155.3   248.4   297.5   328.0   351.9   382.8   428.6   524.5   775.3  1271.8  3071.6  30047.1    30105  1778191279601  1778191289666
read      272.1   132.7    80.4   135.0   150.9   243.7   293.2   322.3   345.1   374.0   416.2   504.2   740.6  1099.3  3011.4  30066.8    30110  1778191291180  1778191301234
read      259.3   132.5    80.4   136.3   151.3   233.7   278.1   304.4   323.6   349.1   385.8   453.9   676.6  1169.0  3951.7  30127.3    30115  1778191302747  1778191312801
read      297.5   162.3    80.4   139.6   157.5   262.6   317.5   351.2   378.1   413.3   466.5   581.3   854.3  1445.2  4253.1  30214.3    30120  1778191314313  1778191324369
read      319.7   363.6    80.4   136.7   153.7   252.5   306.6   340.0   366.8   403.3   472.7   641.6  1517.6  5637.0  7982.4  30120.0    30125  1778191325881  1778191335936
read      267.7   131.7    80.4   134.9   151.0   240.6   287.4   315.2   336.8   364.1   402.3   483.9   737.1  1186.3  3017.5  30067.9    30130  1778191337450  1778191347506
read      271.4   119.9    80.4   135.3   153.1   249.1   297.5   326.3   347.8   374.1   410.1   472.4   657.7  1010.4  2561.3  30143.4    30135  1778191349018  1778191359074
read      280.2   120.0    80.4   141.4   160.4   258.2   309.2   339.1   361.4   388.3   423.8   483.8   640.2   941.0  2655.1  30086.7    30140  1778191360586  1778191370643
read      281.8   124.1    74.4   144.7   164.0   260.5   307.4   335.4   356.7   382.8   418.6   481.1   671.0  1111.6  3169.8  30125.5    30145  1778191372157  1778191382212
read      290.3   131.1    80.4   147.9   166.8   266.6   317.3   348.0   371.6   399.7   437.0   504.4   674.9  1093.1  3552.1  30120.5    30150  1778191383727  1778191393783
read      281.5   119.2    80.4   145.7   163.9   260.0   310.6   340.4   362.6   389.2   424.0   479.7   623.3   906.3  3075.6  30193.3    30155  1778191395295  1778191405351
