#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      263.4   158.9    93.8   152.8   165.6   237.5   275.7   298.9   316.8   339.9   372.2   432.2   620.7  2407.2  5339.8  29918.9    30000  1778240898878  1778240909034
read      265.3   167.4   101.3   154.6   167.3   239.7   277.6   300.4   317.8   339.9   370.5   427.4   623.2  2546.4  5461.9  30077.9    30005  1778240910549  1778240920673
read      259.3   152.2    93.8   153.7   166.2   236.7   273.4   294.7   311.1   330.9   358.9   407.2   579.0  2333.6  4882.5  30033.8    30010  1778240922188  1778240932292
read      260.4   141.6    93.8   154.0   167.1   239.7   276.3   297.6   314.0   334.1   361.5   406.4   560.0  2107.1  4817.2  30027.7    30015  1778240933806  1778240943909
read      254.6   141.9   101.3   152.6   164.8   233.3   269.7   291.0   307.0   326.4   354.1   401.4   548.7  2074.3  5285.2  30010.7    30020  1778240945424  1778240955525
read      255.5   167.0    93.8   150.7   163.1   231.9   268.3   289.7   306.0   325.9   354.8   402.4   564.5  2783.5  5685.6  30031.0    30025  1778240957039  1778240967139
read      251.7   143.6    93.8   151.3   163.6   230.6   265.9   287.0   302.8   321.5   348.6   395.9   535.3  2108.4  5185.1  30043.1    30030  1778240968654  1778240978757
read      254.3   159.1   101.3   154.3   166.3   231.4   266.5   287.4   303.0   321.4   347.7   395.5   547.2  2567.5  5748.2  30057.5    30035  1778240980271  1778240990372
read      249.7   151.7   101.3   151.8   163.5   228.4   262.8   283.1   297.8   316.6   342.2   388.1   540.2  2298.5  5078.7  30046.2    30040  1778240991885  1778241001987
read      258.7   145.3   101.3   154.9   167.4   236.4   273.0   294.7   311.3   331.4   359.6   406.1   570.7  2130.6  5021.8  30105.8    30045  1778241003501  1778241013601
read      256.7   162.8   101.3   153.5   165.9   233.4   269.1   290.4   306.6   326.0   354.3   402.4   564.6  2608.9  6038.0  30101.2    30050  1778241015115  1778241025217
read      256.4   123.7    93.8   152.6   165.5   235.9   274.0   296.4   313.8   335.5   364.6   410.4   531.3  1457.1  4178.2  30053.5    30055  1778241026733  1778241036837
read      261.6   112.3    93.8   153.9   167.6   243.5   282.5   305.7   322.3   344.5   373.8   423.0   534.3   898.5  3917.8  30137.3    30060  1778241038352  1778241048455
read      258.5   109.9    93.8   152.8   166.4   239.7   278.6   301.7   318.6   340.9   370.8   419.8   528.5   883.6  4111.8  30012.1    30065  1778241049967  1778241060067
read      250.3   113.9    86.8   149.0   161.3   230.9   269.3   292.1   309.5   330.6   359.6   405.7   517.9   966.5  4241.5  30088.8    30070  1778241061581  1778241071683
read      252.8   118.0    93.8   148.2   162.0   233.6   272.1   295.2   312.9   334.4   363.6   410.0   513.2   943.0  4642.8  30021.1    30075  1778241073199  1778241083301
read      262.3   114.8    93.8   151.9   165.4   241.6   282.8   307.5   325.9   349.1   380.6   431.5   549.4  1081.9  4026.1  30208.0    30080  1778241084816  1778241094919
read      257.4   102.2   101.3   155.3   168.3   239.3   276.4   298.4   315.3   336.5   365.1   411.5   529.5   820.1  3487.2  30110.1    30085  1778241096435  1778241106538
read      248.9    98.8    93.8   154.3   166.6   232.8   267.5   288.0   303.1   320.8   345.7   387.7   495.0   859.7  3488.5  30052.3    30090  1778241108052  1778241118154
read      248.2   102.5    93.8   152.1   164.4   230.8   265.9   286.8   302.3   320.8   347.4   393.9   512.0   910.0  3609.5  30149.4    30095  1778241119669  1778241129772
read      246.4    90.9    93.8   154.2   166.5   231.3   265.0   284.9   299.2   317.2   341.6   380.9   477.0   735.4  3548.9  30126.9    30100  1778241131286  1778241141387
read      246.5   101.5    93.8   154.5   166.7   230.9   264.5   284.5   298.6   316.6   340.7   379.7   475.5   859.3  3809.1  30093.7    30105  1778241142900  1778241153003
read      245.5   101.2    93.8   151.2   163.7   229.9   264.2   284.3   298.8   316.9   341.3   381.5   485.6   868.7  3705.0  30095.2    30110  1778241154518  1778241164640
read      244.0    89.0    93.8   155.0   167.2   229.9   262.2   281.3   295.3   312.7   335.4   371.1   460.4   678.3  3489.5  30033.7    30115  1778241166154  1778241176258
read      256.6    99.4    93.8   154.6   168.4   240.0   277.0   298.8   315.3   335.7   363.3   406.8   503.8   752.5  3487.3  30080.3    30120  1778241177770  1778241187876
read      263.8   111.8    86.8   157.8   172.2   247.0   285.5   307.7   323.8   344.7   372.8   417.6   516.8  1006.8  4169.6  30089.2    30125  1778241189390  1778241199489
read      262.7   111.5    93.8   158.6   173.2   246.7   283.4   304.7   320.1   340.9   368.4   413.5   515.4   799.9  4184.4  30110.8    30130  1778241201004  1778241211103
