#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      291.7   170.4    93.8   167.4   183.7   265.5   306.7   332.7   352.8   377.8   414.5   481.4   684.2  1983.9  6572.0  29927.0    30075  1778363514621  1778363524726
read      286.9   119.4    93.8   164.4   181.7   266.1   306.9   332.5   352.3   377.7   413.4   476.0   612.2  1063.1  3766.1  30055.7    30080  1778363526242  1778363536346
read      271.5   122.6    86.8   161.1   176.4   253.5   290.3   312.5   329.4   349.8   377.9   426.6   578.0  1284.7  4395.2  30071.9    30085  1778363537860  1778363547967
read      281.1   127.0    93.8   164.1   180.2   261.3   300.6   325.1   344.4   368.5   400.2   454.8   585.6  1241.5  4173.2  30128.0    30090  1778363549481  1778363559590
read      289.7   136.4    93.8   166.0   184.4   269.2   309.9   335.0   354.3   378.2   410.7   466.4   601.9  1836.9  4344.2  30077.0    30095  1778363561105  1778363571208
read      301.3   134.8    86.8   174.2   191.4   278.5   321.9   349.4   370.6   396.9   432.0   494.1   638.7  1313.1  4850.0  30080.1    30100  1778363572723  1778363582827
read      292.0   127.2    86.8   167.2   185.6   271.3   313.5   339.5   360.0   385.2   419.1   476.0   602.1  1225.7  4231.5  30164.1    30105  1778363584342  1778363594444
read      294.5   127.5    93.8   169.4   189.0   274.9   315.3   340.0   359.7   384.4   418.3   475.7   614.5  1156.2  4421.1  30122.6    30110  1778363595958  1778363606063
read      294.9   124.4    93.8   169.1   187.9   273.9   315.5   341.2   361.8   387.3   422.9   486.9   629.0  1075.1  3709.6  30081.3    30115  1778363607579  1778363617687
read      300.9   137.3    93.8   172.3   191.2   278.8   320.7   346.8   368.4   395.1   432.0   496.9   628.3  1477.5  4657.0  30048.0    30120  1778363619202  1778363629313
read      298.4   142.8    93.8   166.7   186.1   276.1   320.0   346.6   368.1   393.8   428.5   490.2   638.5  1638.6  4570.0  30111.1    30125  1778363630827  1778363640933
read      293.0   124.2    93.8   167.1   184.8   271.7   314.2   340.6   361.8   387.9   423.3   484.8   623.2  1109.6  4140.9  30171.0    30130  1778363642448  1778363652554
read      301.0   136.3    93.8   174.4   192.2   278.8   320.5   346.7   367.9   393.6   429.0   492.5   633.8  1381.4  4440.6  30139.5    30135  1778363654068  1778363664169
read      297.8   131.2    93.8   169.5   189.0   276.6   318.3   344.2   364.8   390.3   425.7   489.5   632.2  1293.6  4183.6  30187.9    30140  1778363665683  1778363675791
read      289.3   122.2    93.8   169.0   187.5   270.0   309.0   333.3   352.0   375.5   409.1   468.0   602.0  1140.7  3981.9  30082.9    30145  1778363677306  1778363687415
read      292.0   170.4    93.8   162.2   179.1   264.0   306.3   333.2   354.5   382.1   421.0   491.6   706.2  2137.9  6286.1  30237.6    30150  1778363688929  1778363699037
read      302.2   767.3    93.8   171.3   188.2   270.9   313.2   340.1   361.4   388.1   425.9   494.4   652.8  1812.2  6412.2  30144.6    30155  1778363700553  1778363710662
read      302.4   133.9   101.3   174.6   192.4   280.5   323.9   351.5   372.5   398.9   434.4   496.2   629.5  1194.7  4361.9  30176.5    30160  1778363712177  1778363722281
read      296.4   150.4    93.8   171.1   188.4   273.9   317.2   344.1   365.3   390.9   425.0   483.7   620.2  1237.0  5008.4  30176.1    30165  1778363723796  1778363733901
read      297.1   158.3    93.8   177.2   194.4   277.4   317.4   342.1   361.6   385.2   416.8   469.2   593.8  1081.4  6070.1  30170.3    30170  1778363735417  1778363745520
