#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      262.0   130.5   101.3   156.0   168.8   240.9   278.1   300.8   317.6   339.0   367.7   418.0   575.2  2019.8  4181.2  29972.3    30000  1778225936414  1778225946571
read      260.9   152.0   101.3   155.6   168.1   238.8   274.7   296.5   313.6   334.3   362.8   413.0   580.7  2093.3  5029.5  30047.7    30005  1778225948084  1778225958208
read      271.1   136.5   101.3   159.7   173.1   249.0   287.5   310.6   328.1   349.9   381.0   435.8   617.8  1816.6  4180.8  29988.8    30010  1778225959723  1778225969824
read      262.8   140.6   101.3   155.3   168.3   242.3   279.9   302.0   318.3   339.3   367.4   417.5   574.4  1922.9  5409.9  29946.8    30015  1778225971338  1778225981440
read      273.1   163.3   101.3   160.8   173.8   249.2   287.8   310.8   328.3   349.9   380.9   434.5   610.5  2712.8  5404.9  29983.2    30020  1778225982955  1778225993075
read      265.9   135.3   101.3   159.5   172.4   245.5   282.9   305.1   320.9   342.0   369.9   420.0   580.4  1728.4  4993.7  30054.2    30025  1778225994590  1778226004693
read      263.2   133.5    93.8   154.2   167.2   242.0   280.4   303.4   320.4   342.4   372.5   427.4   585.6  1603.9  4310.4  30003.3    30030  1778226006208  1778226016309
read      274.0   126.9   101.3   159.8   174.3   253.9   293.1   316.1   333.8   355.5   385.9   438.8   602.9  1716.2  4174.9  30073.4    30035  1778226017824  1778226027925
read      271.8   140.0    93.8   155.7   169.6   248.8   289.3   313.7   332.4   355.6   388.0   446.2   620.6  1962.1  4747.9  30017.5    30040  1778226029443  1778226039546
read      278.9   142.3   101.3   162.0   176.1   256.5   295.9   319.4   338.0   360.9   392.7   452.3   646.3  1851.3  4749.9  29989.2    30045  1778226041062  1778226051170
read      269.6   140.5   101.3   157.4   170.9   247.6   287.8   311.9   329.9   351.8   381.6   433.2   585.5  1992.1  5087.3  30097.7    30050  1778226052686  1778226062786
read      275.7   119.9    93.8   153.5   167.8   254.7   301.1   328.4   348.4   373.1   405.4   459.2   583.8   918.8  3693.7  30005.7    30055  1778226064304  1778226074404
read      272.8   116.5    93.8   155.1   169.2   251.9   295.5   321.4   341.4   366.3   399.0   455.1   585.6   906.9  3309.5  30102.7    30060  1778226075921  1778226086023
read      272.2   120.5   101.3   155.1   169.7   252.8   294.6   319.3   338.9   362.7   394.0   445.6   573.7  1010.2  3868.7  30054.3    30065  1778226087540  1778226097642
read      275.3   108.4    93.8   161.3   175.8   257.8   299.1   323.3   341.8   364.3   393.7   440.9   554.2   800.7  3601.0  30026.7    30070  1778226099157  1778226109259
read      266.0   114.9   101.3   159.2   172.8   248.0   285.0   306.9   322.6   343.1   370.9   420.0   573.8  1301.0  3880.8  29957.8    30075  1778226110775  1778226120882
read      258.5   113.9   101.3   155.5   168.3   238.8   274.7   296.6   313.4   334.0   362.3   411.3   576.1  1228.5  3330.1  30105.8    30080  1778226122396  1778226132497
read      259.7   105.6   101.3   160.0   173.0   243.4   278.4   299.1   315.0   334.5   360.8   402.5   532.2   887.6  3488.6  30057.0    30085  1778226134014  1778226144122
read      265.2   135.1   101.3   159.7   172.7   244.3   280.5   302.2   318.2   338.7   367.0   419.8   604.0  1714.8  4380.8  30077.2    30090  1778226145637  1778226155738
read      257.9   117.4   101.3   155.2   168.4   241.0   277.0   297.9   314.4   334.1   360.3   402.9   528.1  1102.0  4178.6  30057.9    30095  1778226157255  1778226167358
read      267.7   105.2   101.3   161.7   175.2   251.2   288.6   310.3   326.3   345.8   373.0   421.5   552.6  1020.3  2989.0  30117.4    30100  1778226168873  1778226178979
read      274.8   117.8    93.8   159.1   174.3   257.1   298.0   321.5   339.9   362.0   390.9   436.1   562.1  1259.1  3971.2  29994.7    30105  1778226180494  1778226190600
read      284.5   115.3   101.3   166.8   182.5   267.7   309.6   333.7   351.2   372.4   401.0   449.2   569.0  1016.7  3838.1  30193.8    30110  1778226192115  1778226202216
read      293.3   131.7   101.3   167.4   184.3   272.8   315.9   340.8   359.9   382.9   414.1   468.9   662.9  1564.6  4217.7  30065.0    30115  1778226203732  1778226213833
