timestamp,core0,core1,core2,core3
2026-05-11T19:19:29.842237,memcached,streamcluster,radix,freqmine
2026-05-11T19:19:34.121493,memcached,streamcluster,radix,freqmine
2026-05-11T19:19:34.164543,memcached,memcached,radix,freqmine
2026-05-11T19:19:36.938360,memcached,idle,radix,freqmine
2026-05-11T19:19:36.965488,memcached,streamcluster,radix,freqmine
2026-05-11T19:19:42.404520,memcached,streamcluster,idle,freqmine
2026-05-11T19:19:42.462246,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:20:07.277587,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:20:07.351958,memcached,memcached,streamcluster,freqmine
2026-05-11T19:20:37.164723,memcached,memcached,streamcluster,freqmine
2026-05-11T19:20:37.204748,memcached,memcached,memcached,freqmine
2026-05-11T19:21:07.508481,memcached,memcached,idle,freqmine
2026-05-11T19:21:07.531351,memcached,memcached,streamcluster,freqmine
2026-05-11T19:21:15.820652,memcached,memcached,streamcluster,freqmine
2026-05-11T19:21:15.854362,memcached,memcached,memcached,freqmine
2026-05-11T19:21:18.127647,memcached,memcached,idle,freqmine
2026-05-11T19:21:18.153100,memcached,memcached,streamcluster,freqmine
2026-05-11T19:21:22.429673,memcached,idle,streamcluster,freqmine
2026-05-11T19:21:22.475195,memcached,streamcluster,streamcluster,freqmine
2026-05-11T19:21:35.650812,memcached,streamcluster,streamcluster,idle
2026-05-11T19:21:35.692780,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:21:52.237531,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:21:52.274215,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:22:22.082654,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:22:22.140302,memcached,memcached,memcached,streamcluster
2026-05-11T19:22:36.926775,memcached,memcached,idle,streamcluster
2026-05-11T19:22:36.954401,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:22:51.709638,memcached,idle,streamcluster,streamcluster
2026-05-11T19:22:51.741593,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:23:07.006092,memcached,streamcluster,streamcluster,streamcluster
2026-05-11T19:23:07.045829,memcached,memcached,streamcluster,streamcluster
2026-05-11T19:23:37.352274,memcached,idle,streamcluster,streamcluster
2026-05-11T19:23:37.382751,memcached,streamcluster,streamcluster,streamcluster
