#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      257.6   143.3   101.3   153.0   165.2   235.2   272.0   293.9   311.0   332.0   361.2   413.2   579.4  2009.2  4655.8  29916.5    30000  1778239166897  1778239177043
read      277.5   149.6    93.8   158.5   172.5   252.5   293.2   317.7   337.2   361.6   395.9   460.1   661.6  2157.0  4340.0  29992.7    30005  1778239178558  1778239188682
read      274.4   163.5   101.3   158.1   170.9   244.6   284.5   309.2   328.3   353.5   391.0   465.8   747.3  2271.9  5137.5  29979.4    30010  1778239190198  1778239200301
read      276.0   173.2   101.3   155.9   169.1   245.2   285.4   310.1   329.1   353.9   391.0   466.3   788.5  2328.9  4962.0  30077.4    30015  1778239201819  1778239211927
read      253.9   131.9   101.3   149.5   161.5   231.6   269.1   291.3   308.6   330.0   360.1   411.9   578.8  1908.9  4320.0  30035.5    30020  1778239213442  1778239223545
read      272.1   178.5   101.3   154.3   167.5   243.9   283.9   308.1   326.7   350.8   386.3   453.6   693.2  2608.1  6365.7  29991.1    30025  1778239225060  1778239235163
read      279.4   171.7   101.3   154.5   167.7   246.3   288.1   313.9   334.5   361.3   401.3   491.9   840.9  2291.0  5131.5  29923.5    30030  1778239236679  1778239246781
read      289.9   196.3    93.8   155.8   169.5   249.8   292.7   319.4   341.6   371.0   418.2   526.3   998.9  2536.2  5097.9  29983.5    30035  1778239248301  1778239258404
read      275.8   152.5   101.3   157.0   170.5   248.6   289.8   314.9   334.8   360.2   396.6   466.1   686.1  2224.9  4394.6  30099.3    30040  1778239259918  1778239270017
read      268.3   147.7   101.3   154.3   167.2   241.7   282.2   307.0   325.9   350.0   384.9   449.4   667.5  1948.7  4874.8  30029.1    30045  1778239271534  1778239281633
read      258.1   142.6    93.8   150.1   162.3   233.2   271.4   294.7   313.0   335.9   368.0   425.7   622.0  1977.5  4780.8  30083.9    30050  1778239283148  1778239293254
read      270.6   156.5   101.3   155.5   168.7   245.8   287.0   311.6   330.1   352.9   384.9   440.4   619.4  2166.9  5755.5  30049.4    30055  1778239294768  1778239304869
read      276.1   135.1   101.3   160.8   175.3   252.9   292.9   317.3   336.4   360.0   392.7   450.5   648.7  1478.9  4291.9  30122.7    30060  1778239306383  1778239316483
read      263.3   110.6    93.8   159.7   173.6   246.8   283.4   305.2   321.0   341.5   368.6   412.5   528.9   939.7  3982.8  30062.1    30065  1778239317998  1778239328101
read      275.9   129.9    93.8   161.8   176.6   254.5   292.2   314.9   332.8   355.0   386.7   444.5   651.0  1599.1  4136.9  29990.8    30070  1778239329619  1778239339721
read      270.7   121.6   101.3   161.5   176.0   252.0   289.1   311.3   327.9   347.8   374.7   422.8   575.8  1590.1  3865.1  30163.6    30075  1778239341236  1778239351341
read      262.9   108.7    93.8   160.2   174.5   247.4   283.0   304.1   319.6   339.5   365.7   405.8   511.2   983.0  3918.7  30098.7    30080  1778239352856  1778239362960
read      257.5   110.4    93.8   154.0   167.4   240.6   277.1   298.8   315.4   335.9   363.3   406.6   525.9   873.5  3988.1  30107.6    30085  1778239364475  1778239374579
read      246.4   111.1    93.8   147.2   159.9   228.7   264.5   285.8   301.5   320.9   347.8   393.8   518.8  1050.3  4283.6  30075.9    30090  1778239376094  1778239386195
read      259.9   107.2   101.3   156.5   169.4   241.5   278.8   300.8   317.4   338.3   366.7   415.4   545.0   991.2  3429.3  30138.1    30095  1778239387709  1778239397810
read      264.2   118.6    93.8   156.9   171.2   247.3   284.7   306.7   322.6   343.3   370.8   417.3   541.1  1028.4  3879.5  30094.8    30100  1778239399326  1778239409427
read      266.0   116.8    93.8   156.4   171.2   250.1   287.7   309.8   326.2   346.0   373.0   418.6   537.4  1065.1  4031.4  30065.6    30105  1778239410942  1778239421045
read      268.9   108.3    93.8   159.9   174.5   253.1   290.7   313.0   330.0   350.6   378.0   425.0   545.6   862.3  3860.7  29991.5    30110  1778239422559  1778239432659
read      258.8   109.7    93.8   156.6   170.0   242.0   277.9   299.0   315.4   335.5   362.4   404.6   527.1  1077.6  3888.0  30088.1    30115  1778239434175  1778239444283
read      256.9   103.0    93.8   155.7   168.8   240.4   276.2   297.2   313.8   333.8   360.7   403.6   526.2   811.7  3762.6  30132.0    30120  1778239445798  1778239455901
read      270.7   107.2    93.8   159.2   173.8   253.1   292.7   316.4   334.7   356.8   386.8   435.0   554.9   825.2  3485.5  30161.9    30125  1778239457415  1778239467520
read      274.7   119.9    93.8   158.1   174.0   257.0   299.2   323.9   342.3   364.8   393.9   438.7   544.3  1168.0  4069.1  30074.7    30130  1778239469034  1778239479142
read      277.8   123.3    93.8   161.5   176.9   260.9   302.5   327.3   345.4   368.1   397.0   442.9   545.6   821.4  4922.3  30264.5    30135  1778239480657  1778239490764
read      280.5   115.2   101.3   162.3   177.7   262.5   305.6   331.2   349.8   372.4   402.0   451.6   564.0  1019.5  3752.7  30185.7    30140  1778239492279  1778239502388
