#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      281.5   168.4   101.3   160.9   174.6   253.0   293.5   318.1   337.7   362.7   399.1   473.9   743.2  2188.8  5357.2  29995.6    30000  1778236780088  1778236790313
read      288.2   187.6   101.3   161.3   175.0   255.8   297.9   323.5   343.5   369.7   407.5   486.6   805.5  2811.5  5755.4  30125.8    30005  1778236791829  1778236801966
read      326.1   227.6    93.8   163.2   178.9   275.3   328.6   363.9   393.9   435.0   503.2   636.4  1093.8  2896.5  5348.3  30053.9    30010  1778236803493  1778236813600
read      341.8   222.8   101.3   169.0   186.3   289.2   346.5   387.0   421.1   467.5   539.5   681.0  1130.0  2530.4  5797.0  30092.9    30015  1778236815117  1778236825220
read      328.5   212.4    93.8   165.3   181.9   281.1   336.1   371.8   402.1   445.6   510.7   641.6  1028.3  2714.7  5483.1  30097.7    30020  1778236826736  1778236836838
read      323.8   213.7    93.8   164.5   180.3   277.0   331.6   367.2   396.4   435.8   498.3   622.1  1027.5  2727.8  6029.6  30148.2    30025  1778236838353  1778236848454
read      347.2   263.4   101.3   163.3   180.1   284.3   344.5   387.3   423.6   474.9   556.2   723.0  1282.3  3321.1  6404.5  29967.5    30030  1778236849971  1778236860072
read      357.1   283.6   101.3   165.2   182.5   290.8   353.5   397.5   435.5   491.3   572.7   735.7  1346.2  3950.4  6245.1  30054.2    30035  1778236861592  1778236871700
read      329.7   229.3   101.3   164.1   179.4   278.0   335.6   372.9   404.4   448.8   513.9   645.1  1078.9  3072.4  6180.1  30070.0    30040  1778236873217  1778236883318
read      333.0   226.8   101.3   167.2   183.8   282.6   338.1   374.3   406.0   450.5   517.4   644.0  1066.2  3086.3  6133.4  30024.6    30045  1778236884836  1778236894940
read      304.5   209.3   101.3   159.2   173.5   260.5   308.8   340.2   366.4   400.8   457.5   571.4  1015.4  2699.3  6252.5  30151.9    30050  1778236896456  1778236906559
read      289.4   162.4    93.8   160.3   173.8   255.9   301.5   330.5   353.5   383.8   427.5   512.2   790.5  2122.1  4714.6  30098.1    30055  1778236908073  1778236918174
read      328.8   228.2    93.8   164.4   180.9   280.7   334.1   368.8   398.1   438.6   505.0   638.0  1061.0  3230.7  6090.2  30027.1    30060  1778236919692  1778236929794
read      294.1   179.6    93.8   161.3   175.2   260.0   305.8   334.2   356.7   386.2   429.6   516.7   818.3  2540.7  4980.9  30020.8    30065  1778236931310  1778236941417
read      301.7   162.8   101.3   163.1   178.4   270.3   318.8   348.5   371.9   401.4   445.2   526.2   794.7  2091.2  4864.1  30064.9    30070  1778236942933  1778236953037
read      324.8   177.4    86.8   165.3   183.7   291.8   347.4   381.3   406.2   438.6   486.6   576.3   881.8  1895.4  5171.2  30075.0    30075  1778236954556  1778236964662
read      309.3   144.1   101.3   170.9   187.3   283.2   332.7   362.3   384.6   411.9   451.7   522.0   738.1  1508.1  4187.0  30104.1    30080  1778236966179  1778236976282
read      311.8   195.6    93.8   160.1   176.0   275.2   327.2   359.2   384.0   415.6   461.4   548.0   921.4  2671.5  5188.7  30111.4    30085  1778236977799  1778236987909
read      297.2   143.7    93.8   162.3   178.1   273.2   321.7   350.7   372.3   399.2   435.3   500.5   678.8  1317.0  4667.7  30166.7    30090  1778236989429  1778236999531
read      291.0   141.8   101.3   155.5   171.3   267.6   316.7   345.3   367.6   394.5   430.5   494.0   673.0  1330.6  4426.3  30093.8    30095  1778237001047  1778237011161
read      289.8   153.2    93.8   156.5   171.3   265.5   316.3   345.6   367.8   394.0   428.7   487.5   643.3  1593.0  5259.6  30136.7    30100  1778237012683  1778237022792
read      276.3   135.2   101.3   160.2   174.0   253.3   294.3   318.8   337.7   361.2   394.0   455.3   636.3  1373.8  4691.2  30129.0    30105  1778237024314  1778237034427
read      279.1   155.7   101.3   157.3   171.1   250.8   291.9   316.8   336.5   361.5   398.2   472.3   756.9  2034.8  4433.1  30086.2    30110  1778237035946  1778237046060
read      281.2   145.8   101.3   159.0   173.3   255.2   297.2   323.1   343.2   368.8   405.0   475.8   701.7  1532.7  5117.5  30213.4    30115  1778237047579  1778237057688
read      271.0   131.5   101.3   158.7   172.6   249.2   289.4   313.3   331.5   354.3   386.5   442.1   604.6  1407.3  4368.9  30054.1    30120  1778237059205  1778237069308
read      276.9   138.7    93.8   159.5   173.2   251.2   292.7   318.0   337.8   362.7   397.9   466.3   682.6  1612.9  4366.7  30164.0    30125  1778237070826  1778237080950
read      274.6   120.9   101.3   164.9   178.6   254.1   293.0   316.1   334.0   355.9   387.0   441.9   598.7  1075.0  4152.1  30056.3    30130  1778237082473  1778237092577
read      277.1   158.9    93.8   157.9   171.6   248.8   288.8   313.1   332.2   356.7   393.7   469.4   759.6  2004.2  5097.2  30172.2    30135  1778237094094  1778237104198
read      282.3   142.3    93.8   159.9   174.2   257.4   300.2   326.1   345.3   370.3   404.8   471.7   686.6  1745.0  4177.0  30144.5    30140  1778237105716  1778237115826
read      295.3   116.3   101.3   169.7   186.4   276.8   322.5   348.7   368.6   392.4   423.6   471.8   595.3   951.4  3652.2  29953.8    30145  1778237117341  1778237127450
read      301.4   146.6    93.8   168.5   185.2   276.9   322.5   350.2   371.2   397.7   433.7   499.7   691.3  1950.7  4267.5  30182.0    30150  1778237128967  1778237139071
read      300.8   135.4    86.8   170.4   188.2   281.1   326.6   353.1   372.6   397.1   429.5   482.6   620.8  1480.9  4654.8  30071.9    30155  1778237140586  1778237150688
