timestamp,core0,core1,core2,core3
2026-05-12T16:41:18.115173,memcached,idle,blackscholes,freqmine
2026-05-12T16:41:18.143105,memcached,canneal,blackscholes,freqmine
2026-05-12T16:41:20.417968,memcached,canneal,blackscholes,freqmine
2026-05-12T16:41:20.452672,memcached,memcached,blackscholes,freqmine
2026-05-12T16:41:22.722839,memcached,idle,blackscholes,freqmine
2026-05-12T16:41:22.750435,memcached,canneal,blackscholes,freqmine
2026-05-12T16:41:27.028946,memcached,canneal,blackscholes,freqmine
2026-05-12T16:41:27.074907,memcached,memcached,blackscholes,freqmine
2026-05-12T16:41:42.362630,memcached,idle,blackscholes,freqmine
2026-05-12T16:41:42.392681,memcached,canneal,blackscholes,freqmine
2026-05-12T16:41:56.297909,memcached,idle,blackscholes,freqmine
2026-05-12T16:41:56.632041,memcached,radix,blackscholes,freqmine
2026-05-12T16:41:57.689975,memcached,radix,blackscholes,freqmine
2026-05-12T16:41:57.747683,memcached,memcached,blackscholes,freqmine
2026-05-12T16:41:58.521346,memcached,memcached,blackscholes,freqmine
2026-05-12T16:41:58.559428,memcached,memcached,memcached,freqmine
2026-05-12T16:42:00.834378,memcached,memcached,idle,freqmine
2026-05-12T16:42:00.861085,memcached,memcached,blackscholes,freqmine
2026-05-12T16:42:06.094197,memcached,memcached,idle,freqmine
2026-05-12T16:42:06.443327,memcached,memcached,streamcluster,freqmine
2026-05-12T16:42:12.641808,memcached,idle,streamcluster,freqmine
2026-05-12T16:42:12.668162,memcached,radix,streamcluster,freqmine
2026-05-12T16:42:27.452001,memcached,radix,streamcluster,freqmine
2026-05-12T16:42:27.503937,memcached,memcached,streamcluster,freqmine
2026-05-12T16:42:30.278284,memcached,idle,streamcluster,freqmine
2026-05-12T16:42:30.308695,memcached,radix,streamcluster,freqmine
2026-05-12T16:42:32.589957,memcached,radix,streamcluster,freqmine
2026-05-12T16:42:32.629151,memcached,memcached,streamcluster,freqmine
2026-05-12T16:42:34.901035,memcached,idle,streamcluster,freqmine
2026-05-12T16:42:34.930678,memcached,radix,streamcluster,freqmine
2026-05-12T16:42:37.207027,memcached,radix,streamcluster,freqmine
2026-05-12T16:42:37.254676,memcached,memcached,streamcluster,freqmine
2026-05-12T16:42:39.529421,memcached,idle,streamcluster,freqmine
2026-05-12T16:42:39.555863,memcached,radix,streamcluster,freqmine
2026-05-12T16:42:41.830888,memcached,radix,streamcluster,freqmine
2026-05-12T16:42:41.874083,memcached,memcached,streamcluster,freqmine
2026-05-12T16:42:44.145398,memcached,idle,streamcluster,freqmine
2026-05-12T16:42:44.169503,memcached,radix,streamcluster,freqmine
2026-05-12T16:43:00.749024,memcached,idle,streamcluster,freqmine
2026-05-12T16:43:00.778813,memcached,streamcluster,streamcluster,freqmine
2026-05-12T16:43:12.470986,memcached,streamcluster,streamcluster,freqmine
2026-05-12T16:43:12.534566,memcached,memcached,streamcluster,freqmine
2026-05-12T16:43:42.751125,memcached,memcached,streamcluster,idle
2026-05-12T16:43:42.805597,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:43:48.851440,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:43:48.897388,memcached,memcached,memcached,streamcluster
2026-05-12T16:44:12.697091,memcached,memcached,idle,streamcluster
2026-05-12T16:44:12.728387,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:44:27.487562,memcached,idle,streamcluster,streamcluster
2026-05-12T16:44:27.515680,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:44:57.787377,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:44:57.823730,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:45:28.633136,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:45:28.692315,memcached,memcached,memcached,streamcluster
2026-05-12T16:45:42.477389,memcached,idle,idle,streamcluster
2026-05-12T16:45:42.510105,memcached,streamcluster,idle,streamcluster
2026-05-12T16:45:42.545255,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:45:44.753006,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:45:44.794874,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:45:49.067987,memcached,idle,streamcluster,streamcluster
2026-05-12T16:45:49.094887,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:45:51.348302,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:45:51.385189,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:45:57.162574,memcached,idle,streamcluster,streamcluster
2026-05-12T16:45:57.188790,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:46:12.449109,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:46:12.528754,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:46:42.331239,memcached,idle,streamcluster,streamcluster
2026-05-12T16:46:42.363953,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:46:57.627159,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:46:57.666588,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:46:59.944766,memcached,idle,streamcluster,streamcluster
2026-05-12T16:46:59.991176,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:47:02.216729,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:47:02.265272,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:47:04.537891,memcached,idle,streamcluster,streamcluster
2026-05-12T16:47:04.575503,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:47:06.814677,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:47:06.855298,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:47:09.135172,memcached,idle,streamcluster,streamcluster
2026-05-12T16:47:09.165459,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:47:11.411411,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:47:11.445658,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:47:13.718803,memcached,idle,streamcluster,streamcluster
2026-05-12T16:47:13.752200,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:47:27.506987,memcached,streamcluster,streamcluster,streamcluster
2026-05-12T16:47:27.547641,memcached,memcached,streamcluster,streamcluster
2026-05-12T16:47:41.078021,memcached,memcached,idle,idle
2026-05-12T16:47:41.078438,memcached,memcached,idle,idle
