iso_timestamp,unix_timestamp_ms,cpu_0,cpu_1,cpu_2,cpu_3
2026-05-12T16:23:27.091150,1778603007091,55.00,99.00,96.00,100.00
2026-05-12T16:23:28.091654,1778603008091,65.40,98.00,94.00,100.00
2026-05-12T16:23:29.092129,1778603009092,96.00,94.10,97.00,100.00
2026-05-12T16:23:30.092865,1778603010092,81.70,84.80,100.00,100.00
2026-05-12T16:23:31.093390,1778603011093,83.30,86.50,100.00,100.00
2026-05-12T16:23:32.094084,1778603012094,85.00,88.00,100.00,100.00
2026-05-12T16:23:33.094634,1778603013094,80.70,82.70,100.00,100.00
2026-05-12T16:23:34.096050,1778603014096,82.60,82.90,100.00,100.00
2026-05-12T16:23:35.096540,1778603015096,82.30,85.20,100.00,100.00
2026-05-12T16:23:36.097103,1778603016097,78.40,81.40,100.00,100.00
2026-05-12T16:23:37.097855,1778603017097,83.20,85.20,100.00,100.00
2026-05-12T16:23:38.098392,1778603018098,80.00,82.10,100.00,100.00
2026-05-12T16:23:39.100384,1778603019100,81.40,84.10,100.00,100.00
2026-05-12T16:23:40.100909,1778603020100,78.40,82.00,100.00,100.00
2026-05-12T16:23:41.101403,1778603021101,81.40,84.40,100.00,100.00
2026-05-12T16:23:42.102688,1778603022102,79.30,80.00,100.00,100.00
2026-05-12T16:23:43.103793,1778603023103,81.60,82.30,100.00,100.00
2026-05-12T16:23:44.104275,1778603024104,71.70,73.90,100.00,100.00
2026-05-12T16:23:45.104843,1778603025104,68.00,71.20,100.00,100.00
2026-05-12T16:23:46.105367,1778603026105,70.30,74.40,100.00,100.00
2026-05-12T16:23:47.106420,1778603027106,69.40,71.10,100.00,100.00
2026-05-12T16:23:48.107443,1778603028107,72.00,77.10,100.00,100.00
2026-05-12T16:23:49.108197,1778603029108,68.60,72.40,100.00,100.00
2026-05-12T16:23:50.108833,1778603030108,71.70,75.80,100.00,100.00
2026-05-12T16:23:51.109385,1778603031109,68.00,71.80,100.00,100.00
2026-05-12T16:23:52.110171,1778603032110,68.30,73.00,100.00,100.00
2026-05-12T16:23:53.113078,1778603033113,73.60,75.20,100.00,100.00
2026-05-12T16:23:54.113531,1778603034113,69.70,73.70,100.00,100.00
