timestamp,core0,core1,core2,core3
2026-05-12T16:14:43.740219,memcached,memcached,memcached,idle
2026-05-12T16:14:43.972541,memcached,memcached,memcached,freqmine
2026-05-12T16:14:44.257020,memcached,idle,idle,freqmine
2026-05-12T16:14:44.478577,memcached,canneal,idle,freqmine
2026-05-12T16:14:47.438634,memcached,canneal,barnes,freqmine
2026-05-12T16:14:58.543495,memcached,canneal,barnes,freqmine
2026-05-12T16:14:58.610197,memcached,memcached,barnes,freqmine
2026-05-12T16:15:01.381813,memcached,idle,barnes,freqmine
2026-05-12T16:15:01.409913,memcached,canneal,barnes,freqmine
2026-05-12T16:15:03.691815,memcached,canneal,barnes,freqmine
2026-05-12T16:15:03.722853,memcached,memcached,barnes,freqmine
2026-05-12T16:15:05.995284,memcached,idle,barnes,freqmine
2026-05-12T16:15:06.030337,memcached,canneal,barnes,freqmine
2026-05-12T16:15:08.318922,memcached,canneal,barnes,freqmine
2026-05-12T16:15:08.349146,memcached,memcached,barnes,freqmine
2026-05-12T16:15:10.620893,memcached,idle,barnes,freqmine
2026-05-12T16:15:10.650755,memcached,canneal,barnes,freqmine
2026-05-12T16:15:13.432549,memcached,canneal,barnes,freqmine
2026-05-12T16:15:13.469760,memcached,memcached,barnes,freqmine
2026-05-12T16:15:14.254972,memcached,memcached,barnes,freqmine
2026-05-12T16:15:14.295969,memcached,memcached,memcached,freqmine
2026-05-12T16:15:28.585838,memcached,idle,idle,freqmine
2026-05-12T16:15:28.617667,memcached,canneal,idle,freqmine
2026-05-12T16:15:28.666304,memcached,canneal,barnes,freqmine
2026-05-12T16:15:30.948959,memcached,canneal,barnes,freqmine
2026-05-12T16:15:30.981821,memcached,memcached,barnes,freqmine
2026-05-12T16:15:43.264469,memcached,idle,barnes,freqmine
2026-05-12T16:15:43.290032,memcached,canneal,barnes,freqmine
2026-05-12T16:15:59.079807,memcached,canneal,barnes,freqmine
2026-05-12T16:15:59.110289,memcached,memcached,barnes,freqmine
2026-05-12T16:16:01.383552,memcached,idle,barnes,freqmine
2026-05-12T16:16:01.410200,memcached,canneal,barnes,freqmine
2026-05-12T16:16:04.188294,memcached,canneal,barnes,freqmine
2026-05-12T16:16:04.227512,memcached,memcached,barnes,freqmine
2026-05-12T16:16:08.000910,memcached,idle,barnes,freqmine
2026-05-12T16:16:08.032547,memcached,canneal,barnes,freqmine
2026-05-12T16:16:10.813972,memcached,canneal,barnes,freqmine
2026-05-12T16:16:10.848930,memcached,memcached,barnes,freqmine
2026-05-12T16:16:13.120882,memcached,idle,barnes,freqmine
2026-05-12T16:16:13.145943,memcached,canneal,barnes,freqmine
2026-05-12T16:16:28.437169,memcached,canneal,barnes,freqmine
2026-05-12T16:16:28.490118,memcached,memcached,barnes,freqmine
2026-05-12T16:16:29.269521,memcached,memcached,barnes,freqmine
2026-05-12T16:16:29.306703,memcached,memcached,memcached,freqmine
2026-05-12T16:17:13.121697,memcached,memcached,idle,freqmine
2026-05-12T16:17:13.140834,memcached,memcached,barnes,freqmine
2026-05-12T16:17:13.910709,memcached,idle,barnes,freqmine
2026-05-12T16:17:13.932686,memcached,canneal,barnes,freqmine
2026-05-12T16:17:43.735978,memcached,canneal,barnes,freqmine
2026-05-12T16:17:43.789437,memcached,memcached,barnes,freqmine
2026-05-12T16:17:58.575268,memcached,idle,barnes,freqmine
2026-05-12T16:17:58.596002,memcached,canneal,barnes,freqmine
2026-05-12T16:18:33.774893,memcached,canneal,idle,freqmine
2026-05-12T16:18:34.020878,memcached,canneal,vips,freqmine
2026-05-12T16:18:43.412005,memcached,canneal,vips,freqmine
2026-05-12T16:18:43.475459,memcached,memcached,vips,freqmine
2026-05-12T16:18:44.250049,memcached,memcached,vips,freqmine
2026-05-12T16:18:44.290226,memcached,memcached,memcached,freqmine
2026-05-12T16:18:58.070037,memcached,memcached,idle,freqmine
2026-05-12T16:18:58.087094,memcached,memcached,vips,freqmine
2026-05-12T16:18:58.856525,memcached,idle,vips,freqmine
2026-05-12T16:18:58.876100,memcached,canneal,vips,freqmine
2026-05-12T16:19:28.680006,memcached,canneal,vips,freqmine
2026-05-12T16:19:28.733965,memcached,memcached,vips,freqmine
2026-05-12T16:19:43.514367,memcached,idle,vips,freqmine
2026-05-12T16:19:43.533853,memcached,canneal,vips,freqmine
2026-05-12T16:19:58.837021,memcached,canneal,vips,freqmine
2026-05-12T16:19:58.884388,memcached,memcached,vips,freqmine
2026-05-12T16:20:13.164697,memcached,idle,vips,freqmine
2026-05-12T16:20:13.185002,memcached,canneal,vips,freqmine
2026-05-12T16:20:18.158729,memcached,canneal,idle,freqmine
2026-05-12T16:20:18.612767,memcached,canneal,blackscholes,freqmine
2026-05-12T16:20:28.478966,memcached,canneal,blackscholes,freqmine
2026-05-12T16:20:28.521880,memcached,memcached,blackscholes,freqmine
2026-05-12T16:20:29.303205,memcached,memcached,blackscholes,freqmine
2026-05-12T16:20:29.352925,memcached,memcached,memcached,freqmine
2026-05-12T16:20:43.134930,memcached,memcached,idle,freqmine
2026-05-12T16:20:43.153764,memcached,memcached,blackscholes,freqmine
2026-05-12T16:20:43.923605,memcached,idle,blackscholes,freqmine
2026-05-12T16:20:43.954590,memcached,canneal,blackscholes,freqmine
2026-05-12T16:20:58.746981,memcached,canneal,blackscholes,freqmine
2026-05-12T16:20:58.791937,memcached,memcached,blackscholes,freqmine
2026-05-12T16:21:28.586916,memcached,idle,blackscholes,freqmine
2026-05-12T16:21:28.612100,memcached,canneal,blackscholes,freqmine
2026-05-12T16:21:43.399579,memcached,canneal,blackscholes,freqmine
2026-05-12T16:21:43.438721,memcached,memcached,blackscholes,freqmine
2026-05-12T16:21:58.221996,memcached,idle,blackscholes,freqmine
2026-05-12T16:21:58.252997,memcached,canneal,blackscholes,freqmine
2026-05-12T16:22:13.548264,memcached,canneal,blackscholes,freqmine
2026-05-12T16:22:13.588664,memcached,memcached,blackscholes,freqmine
2026-05-12T16:22:21.501687,memcached,memcached,idle,freqmine
2026-05-12T16:22:21.978995,memcached,memcached,radix,freqmine
2026-05-12T16:22:28.373510,memcached,idle,radix,freqmine
2026-05-12T16:22:28.402082,memcached,canneal,radix,freqmine
2026-05-12T16:22:44.688985,memcached,canneal,radix,freqmine
