#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      261.7   108.6    93.8   156.7   171.8   245.8   281.0   301.6   317.5   338.0   365.6   411.5   527.5   997.7  3944.3  30109.7    30120  1777059876378  1777059886482
read      273.2   102.8   101.3   164.4   179.5   256.2   293.7   316.2   333.8   355.3   384.6   434.0   548.2   841.3  3376.4  30094.8    30125  1777059887995  1777059898098
read      270.2   112.6    93.8   158.1   173.9   253.0   291.5   314.2   331.9   353.6   383.3   433.4   547.6   990.6  3768.6  30088.0    30130  1777059899608  1777059909711
read      264.7   106.6    93.8   158.7   174.2   248.8   284.9   306.3   321.7   342.6   370.1   417.4   532.4   806.4  3739.2  30102.8    30135  1777059911225  1777059921326
read      269.5   103.6   101.3   161.3   176.5   253.2   290.7   313.0   329.9   350.5   378.7   427.2   538.8   808.8  3390.5  30101.9    30140  1777059922838  1777059932941
read      267.4   107.2    93.8   161.6   175.8   249.8   286.8   308.8   325.2   345.7   374.4   426.9   545.4   866.4  3865.1  30108.8    30145  1777059934455  1777059944556
read      272.0   112.2    93.8   160.7   176.2   253.3   291.5   314.3   332.0   353.6   383.9   437.4   566.4  1054.7  3534.8  30210.9    30150  1777059946070  1777059956175
read      267.1   100.2    93.8   161.6   176.4   250.5   287.0   308.9   325.2   345.7   374.1   423.9   537.1   808.7  3184.0  30221.5    30155  1777059957688  1777059967789
read      275.6   104.4    93.8   165.0   180.9   258.9   296.0   318.4   336.4   358.2   388.3   438.6   547.6   824.6  3312.2  30143.6    30160  1777059969300  1777059979403
read      275.3   115.6    93.8   166.6   181.9   257.8   294.5   316.8   334.3   355.6   384.7   434.8   549.6  1032.8  4280.6  30241.5    30165  1777059980916  1777059991021
read      268.7   106.1    93.8   158.9   174.5   252.9   290.6   312.6   329.5   350.3   379.2   426.8   536.3   799.3  3512.7  30214.2    30170  1777059992533  1777060002636
read      270.1   110.1    93.8   161.9   176.9   252.4   289.3   311.5   328.4   349.5   379.6   432.2   555.2   963.0  3470.7  30154.6    30175  1777060004149  1777060014250
read      276.5   113.8    93.8   164.0   180.0   258.6   296.7   319.7   338.0   360.5   390.9   442.9   557.9   971.8  4169.6  30187.3    30180  1777060015764  1777060025868
read      270.6   103.4    93.8   162.9   178.0   254.0   291.5   313.8   330.9   351.7   379.9   427.3   538.5   961.9  3438.2  30218.2    30185  1777060027379  1777060037480
read      265.9   109.6    93.8   158.1   173.7   249.7   286.8   309.0   325.5   345.8   373.8   422.0   531.3   888.3  3309.4  30220.7    30190  1777060038993  1777060049093
read      270.7   107.0    93.8   160.8   176.2   253.4   291.1   313.6   331.1   352.7   382.4   432.8   550.0   841.9  3229.6  30138.6    30195  1777060050604  1777060060705
read      263.7   103.5    93.8   156.2   171.7   247.8   284.1   305.9   321.5   342.9   371.4   421.1   531.9   807.9  3195.5  30377.1    30200  1777060062218  1777060072318
read      265.7   104.4    93.8   157.4   173.2   249.8   286.1   307.7   323.6   344.1   372.1   421.7   540.3   937.8  3688.0  30174.7    30205  1777060073831  1777060083934
read      267.4   104.0   101.3   162.7   177.1   251.2   288.2   310.0   326.1   345.7   372.8   419.9   530.2   785.0  3812.5  30307.9    30210  1777060085445  1777060095548
read      265.1   105.4    93.8   158.1   173.4   248.7   285.8   308.2   324.6   345.4   373.5   422.4   532.5   806.2  3874.8  30176.4    30215  1777060097060  1777060107162
read      264.1   109.3    93.8   157.9   173.2   247.1   283.0   304.5   320.1   341.6   370.6   421.7   544.1   940.3  3446.1  30208.5    30220  1777060108675  1777060118775
read      270.5   111.9    93.8   159.2   174.9   253.4   291.3   314.0   331.5   352.9   382.3   432.7   547.9   879.9  4164.3  30299.0    30225  1777060120285  1777060130386
read      266.9   114.8    93.8   163.4   177.9   250.4   286.1   307.2   322.6   343.2   370.8   418.7   533.9   814.1  4097.2  30213.7    30230  1777060131898  1777060141998
read      267.0   102.0    93.8   156.9   172.9   250.5   288.8   311.4   328.3   349.1   377.9   427.3   539.1   799.0  3464.6  30303.0    30235  1777060143511  1777060153610
read      266.1    97.9    93.8   164.6   179.0   250.4   285.4   306.4   321.2   341.5   368.3   413.6   528.9   781.7  3883.1  30249.6    30240  1777060155121  1777060165223
read      272.1   113.9    93.8   159.1   175.4   254.2   292.0   314.7   332.5   354.5   385.4   438.3   562.9  1028.0  3350.5  30253.3    30245  1777060166735  1777060176836
read      277.2   111.0    93.8   165.0   180.7   259.7   297.5   320.1   338.2   360.1   390.2   441.7   564.4   988.9  3727.7  30211.9    30250  1777060178347  1777060188449
