#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      266.4   190.4    80.4   131.9   147.5   234.1   281.7   310.3   331.6   358.1   394.4   465.6   738.8  2913.2  6354.5  29904.7    30000  1778191471888  1778191481971
read      260.8   161.1    80.4   132.2   147.8   232.8   278.2   305.7   326.1   351.6   387.4   455.0   701.6  1912.3  6077.3  30037.5    30005  1778191483483  1778191493550
read      267.9   160.2    80.4   132.9   149.1   237.3   285.3   313.5   335.3   362.6   400.3   476.2   745.4  2155.5  4011.5  29965.7    30010  1778191495061  1778191505117
read      267.3   160.0    80.4   131.5   147.3   236.2   284.6   313.3   335.4   363.5   402.8   485.2   756.5  1932.4  4311.6  30105.3    30015  1778191506629  1778191516685
read      258.4   166.9    80.4   130.6   145.3   228.1   272.9   300.2   320.3   346.0   383.6   458.2   728.7  2221.7  5760.5  30001.9    30020  1778191518196  1778191528252
read      265.5   163.4    80.4   133.2   148.7   235.4   282.5   309.9   331.0   358.1   396.1   471.4   746.7  1844.9  4969.8  30021.9    30025  1778191529764  1778191539819
read      266.4   152.8    80.4   132.3   148.5   237.4   285.6   314.3   336.2   363.3   400.6   476.4   733.9  1632.6  4502.2  30105.7    30030  1778191541331  1778191551388
read      264.8   147.6    80.4   133.5   149.1   235.5   282.2   309.9   331.2   358.3   397.0   476.9   735.5  1679.9  3959.2  30082.1    30035  1778191552900  1778191562956
read      409.2   421.8    80.4   138.0   155.8   275.3   362.1   454.1   558.4   668.4   800.4  1113.6  1905.8  5148.4  6688.0  30049.0    30040  1778191564469  1778191574525
read      258.7   166.5    80.4   130.7   145.7   230.0   274.7   301.1   320.7   346.3   382.4   453.7   711.2  2743.8  4915.4  29937.2    30045  1778191576037  1778191586093
read      243.7   127.0    80.4   128.4   142.5   220.9   262.1   286.9   305.3   327.9   359.7   416.7   623.9  1279.9  3976.0  30097.9    30050  1778191587606  1778191597660
read      256.3   147.0    80.4   130.4   145.7   229.5   274.4   301.8   322.3   347.1   382.2   444.3   684.8  1746.4  4464.6  29897.8    30055  1778191599172  1778191609227
read      258.0   157.6    80.4   132.6   148.0   230.3   273.7   299.7   319.2   344.3   378.7   444.6   707.6  2125.3  4354.0  30129.0    30060  1778191610739  1778191620796
read      277.7   159.4    80.4   137.0   154.2   248.7   298.8   330.2   354.1   383.6   424.2   497.0   696.1  1881.4  4985.5  30068.1    30065  1778191622308  1778191632366
read      282.1   136.1    80.4   140.6   158.6   255.3   307.7   339.5   363.6   392.5   430.9   500.9   693.0  1179.4  3628.0  30103.5    30070  1778191633876  1778191643935
read      276.9   124.3    80.4   137.9   154.9   251.7   305.1   337.3   361.3   389.8   427.0   491.9   654.2   942.2  2525.4  30127.1    30075  1778191645447  1778191655502
read      266.8   122.3    74.4   132.2   149.5   241.2   290.7   321.4   346.1   375.7   414.6   476.5   635.4   967.4  2990.3  30088.7    30080  1778191657015  1778191667068
read      268.6   119.7    80.4   133.6   150.8   246.3   295.0   323.8   345.3   372.0   406.7   467.8   637.1  1097.1  2691.2  30112.3    30085  1778191668581  1778191678637
read      280.2   134.1    74.4   133.6   151.5   253.6   309.1   341.9   366.1   395.5   433.7   505.1   689.9  1179.0  3071.1  30075.5    30090  1778191680150  1778191690204
read      260.6   124.8    80.4   132.2   147.5   233.4   280.1   308.8   330.6   358.4   397.6   471.2   700.1  1070.8  2456.5  30174.5    30095  1778191691716  1778191701771
read      254.5   123.2    80.4   132.9   148.0   229.6   274.5   301.3   320.8   344.9   378.7   443.5   676.3  1062.6  2891.4  30113.5    30100  1778191703282  1778191713336
read      255.7   127.4    80.4   130.9   145.7   230.9   276.2   302.6   321.8   346.5   381.7   449.7   689.5  1087.7  3217.6  30099.1    30105  1778191714851  1778191724905
read      257.9   115.2    86.8   135.0   149.9   232.8   278.0   305.0   324.9   350.2   386.3   455.8   682.3   994.7  2036.1  30054.2    30110  1778191726417  1778191736472
read      268.1   141.4    80.4   137.0   152.0   238.6   286.8   314.5   336.1   363.7   402.5   484.6   745.1  1420.7  4094.9  30069.4    30115  1778191737984  1778191748042
read      256.0   130.2    80.4   134.4   149.5   232.1   275.6   301.5   320.3   344.7   378.7   442.5   659.4  1047.9  3426.4  29995.5    30120  1778191749554  1778191759609
read      246.9   107.6    80.4   133.2   147.8   226.3   267.6   292.0   310.6   333.2   364.3   418.1   603.0   920.8  2907.1  30184.8    30125  1778191761122  1778191771179
read      265.9   120.0    74.4   137.3   154.4   244.6   291.8   319.4   340.9   366.5   399.1   453.2   604.6   960.8  2833.3  30194.5    30130  1778191772693  1778191782749
read      254.8   111.1    74.4   136.9   152.9   235.7   278.9   304.3   322.9   345.5   375.7   423.7   546.7   932.2  3624.2  30133.4    30135  1778191784262  1778191794319
read      281.7   114.9    74.4   149.9   167.2   261.8   310.5   338.7   359.7   384.6   416.9   468.8   615.3  1022.4  2989.3  30154.6    30140  1778191795831  1778191805885
read      755.0  1109.3    80.4   147.9   171.6   335.4   481.6   635.9   889.4  1326.0  1950.8  3094.0  6089.4  8015.7 12604.2  25240.0    30145  1778191807399  1778191817452
read      259.1   102.1    74.4   142.4   158.4   241.8   285.2   310.7   329.5   351.5   379.9   424.2   525.7   771.8  2553.3  30131.2    30150  1778191818964  1778191829021
read      265.9   105.7    80.4   142.6   160.0   247.3   293.7   320.8   341.7   365.7   395.8   440.3   545.2   767.4  2494.3  30140.8    30155  1778191830534  1778191840589
