Memcached with T =1 thread, C=1 core
run 1
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      331.4   187.6    80.4   137.6   153.9   288.7   387.8   442.2   477.7   515.7   560.2   625.8   763.9  1512.3  4398.9  54867.0    55000  1778111127106  1778111129305
read      372.2   229.3    80.4   141.0   160.0   307.6   417.9   492.6   543.2   596.8   663.2   778.2  1096.1  1719.2  3114.6  64908.8    65000  1778111130809  1778111133008
read      733.0   926.9    80.4   174.3   206.1   379.8   490.6   594.2   692.4  1483.3  2449.1  2847.0  3481.3  7945.0  9249.5  74288.5    75000  1778111134513  1778111136714
read      933.9  1198.1    93.8   260.7   286.5   430.1   608.8   673.0   726.8  2927.5  3399.4  3604.3  3947.4  7988.3  9532.4  71669.8    85000  1778111138218  1778111140420
read      971.9  1229.7   101.3   270.9   298.5   450.0   630.6   698.4   755.1  3243.7  3425.2  3632.8  4012.1  8046.8 10099.5  69250.2    95000  1778111141926  1778111144124
read      877.3  1186.1    93.8   243.0   266.4   404.1   565.3   619.4   663.2   791.4  3372.2  3579.9  3763.5  8100.2 14833.9  76571.4   105000  1778111145629  1778111147831
read      883.9  1180.9    93.8   246.1   272.0   404.6   562.5   629.2   679.1   827.9  3369.4  3576.5  3842.1  8041.7 11430.5  75967.5   115000  1778111149335  1778111151534
read      849.3  1151.5    80.4   227.5   253.0   411.6   531.8   586.1   631.8   742.7  3345.8  3553.3  3759.8  8002.6  9700.4  79117.0   125000  1778111153039  1778111155236

Memcached with T =2 threads, C=2 core
run 1
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      239.4   128.0   109.4   162.7   174.4   227.2   249.9   263.3   272.8   285.8   302.7   336.4   423.2  1422.6  7554.0   4853.0     5000  1778111231645  1778111233905
read      266.5   122.9    93.8   159.6   177.0   259.2   288.7   306.0   318.4   335.0   355.4   386.4   452.5  1097.2  6712.3  15140.0    15000  1778111235409  1778111237647
read      263.9   112.0    86.8   145.9   162.8   258.3   292.0   312.1   326.6   343.4   365.7   397.5   469.0   795.6  3869.5  25052.0    25000  1778111239150  1778111241349
read      280.6   123.2    86.8   140.7   157.3   272.0   320.6   346.5   365.1   385.7   410.4   448.3   524.1   833.7  5002.2  35007.5    35000  1778111242853  1778111245053
read      276.6   132.6    74.4   138.6   153.7   263.3   317.5   346.2   366.2   387.9   413.4   451.4   528.3   932.3  4312.7  45194.0    45000  1778111246556  1778111248757
read      278.3   153.4    80.4   134.4   149.9   259.6   321.1   354.0   375.3   399.2   427.9   467.5   547.9   872.8  7185.2  55155.4    55000  1778111250260  1778111252462
read      275.0   165.9    80.4   131.7   146.7   250.5   313.8   349.3   373.3   399.2   430.3   473.8   570.1  1032.0  7900.4  64898.5    65000  1778111253966  1778111256165
read      273.3   144.2    80.4   131.1   146.2   247.8   310.2   347.3   372.0   399.6   432.0   477.4   574.8   956.0  5003.4  74923.5    75000  1778111257669  1778111259868
read      282.7   121.3    74.4   135.0   151.3   261.2   323.8   358.7   382.4   408.8   442.0   492.0   593.5   833.3  2020.8  84786.8    85000  1778111261371  1778111263573
read      285.9   168.7    74.4   137.2   153.7   260.7   322.2   357.7   382.2   410.1   445.4   497.5   618.3   949.8  4998.5  95154.4    95000  1778111265077  1778111267276
read      332.8   146.0    80.4   152.3   174.5   310.7   376.8   413.5   440.0   471.9   516.1   586.4   746.6  1004.5  2353.6 105041.1   105000  1778111268779  1778111270979
read      480.5   223.7    86.8   202.3   244.3   442.0   516.3   571.7   627.4   709.6   803.5   907.4  1061.7  1274.3  4973.1 112829.9   115000  1778111272483  1778111274684
read      548.8   208.9   109.4   317.5   348.7   480.6   589.6   694.2   749.0   799.1   852.2   920.9  1055.5  1356.7  4710.9 116627.9   125000  1778111276187  1778111278389
run 2
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      227.9   173.2   109.4   155.3   166.2   214.9   235.7   249.0   258.5   270.3   286.7   314.3   394.6  1187.0  7837.2   5008.5     5000  1778111307080  1778111309333
read      264.5   161.0    93.8   160.8   178.0   258.3   287.2   303.9   315.7   330.5   348.3   378.0   441.8   904.8 12206.4  14829.5    15000  1778111310837  1778111313076
read      279.6   105.0    86.8   150.7   168.4   273.9   313.7   335.3   350.3   368.3   390.7   423.1   489.7  1142.6  2565.7  25020.5    25000  1778111314580  1778111316783
read      276.2    98.6    80.4   142.0   158.5   269.0   317.4   342.7   360.0   378.8   402.2   436.3   505.3   622.9  1494.8  35106.5    35000  1778111318286  1778111320488
read      277.8   110.3    80.4   138.6   153.9   264.0   322.0   352.8   372.4   394.2   420.6   459.1   536.5   679.7  1742.6  45282.5    45000  1778111321992  1778111324191
read      274.9   111.7    80.4   134.8   150.2   256.2   317.4   351.6   373.8   398.2   427.6   467.6   548.2   688.5  1961.5  54990.6    55000  1778111325695  1778111327898
read      273.9   114.8    74.4   131.4   146.9   252.3   316.1   351.7   375.3   401.1   432.2   475.8   564.0   727.8  1960.2  65157.5    65000  1778111329402  1778111331602
read      271.6   117.6    74.4   130.6   145.6   248.0   309.4   346.1   371.4   399.4   431.9   478.6   573.8   742.4  1830.1  74988.5    75000  1778111333106  1778111335308
read      280.2   123.2    74.4   134.7   150.6   255.3   318.0   354.6   380.0   408.9   445.1   497.4   608.2   830.8  1922.9  85105.5    85000  1778111336812  1778111339013
read      291.1   124.4    80.4   140.3   157.8   270.1   332.6   366.7   390.8   418.2   452.0   501.7   611.4   808.7  3079.1  95162.7    95000  1778111340518  1778111342717
read      383.5   194.0    80.4   165.6   191.2   352.4   427.2   469.4   502.4   544.6   607.9   723.6   955.9  1233.5  4345.9 104764.4   105000  1778111344221  1778111346422
read      439.3   242.3    86.8   169.9   200.2   401.6   477.8   527.8   573.6   648.5   760.1   884.3  1070.0  2567.5  5727.4 112878.9   115000  1778111347926  1778111350127
read      422.3   261.7    80.4   148.9   169.1   366.4   476.6   530.6   575.1   650.2   832.7   973.6  1154.4  1409.0  4775.7 113950.9   125000  1778111351632  1778111353835
run 3
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      230.4   190.7   101.3   154.8   166.2   216.2   236.4   249.2   258.3   270.2   286.9   314.7   402.0  2420.0  7844.7   4883.5     5000  1778111366788  1778111369043
read      258.5    79.4    86.8   157.9   174.6   251.8   281.5   298.7   312.7   328.6   347.7   378.6   441.6   620.5  2775.1  14908.0    15000  1778111370548  1778111372787
read      264.6    89.7    80.4   145.5   163.0   257.9   295.0   316.4   332.1   349.9   372.9   405.5   471.3   583.8  2703.0  24973.5    25000  1778111374290  1778111376490
read      281.6   109.1    74.4   142.5   159.3   272.7   325.5   351.7   369.1   388.7   411.6   446.1   513.8   639.9  3487.9  35108.5    35000  1778111377994  1778111380195
read      273.6   101.7    80.4   138.9   153.8   260.3   317.1   346.5   366.1   387.7   413.0   449.8   521.9   628.9  1554.2  45236.0    45000  1778111381699  1778111383901
read      271.8   114.7    74.4   132.5   147.8   255.9   315.0   346.5   367.2   390.4   418.9   459.8   544.5   739.7  1703.8  54917.5    55000  1778111385404  1778111387603
read      273.9   112.6    80.4   131.1   146.8   253.1   317.1   351.6   374.2   399.6   430.5   473.3   570.1   729.3  1355.3  65061.5    65000  1778111389107  1778111391307
read      275.9   124.5    74.4   131.2   147.0   251.4   315.9   352.5   377.2   404.4   437.5   487.4   588.6   768.5  2021.1  75220.5    75000  1778111392811  1778111395013
read      266.2   109.0    80.4   130.6   145.9   243.1   300.8   336.2   360.4   387.9   421.4   467.7   563.5   695.0  1244.9  85297.0    85000  1778111396516  1778111398716
read      289.0   141.9    74.4   137.0   154.6   269.3   329.0   361.8   385.0   411.8   446.5   499.3   611.0   804.1  5066.4  94949.9    95000  1778111400219  1778111402418
read      292.1   128.0    74.4   139.6   156.8   266.7   330.6   366.3   391.8   421.4   459.4   519.0   656.1   930.9  2296.8 104675.2   105000  1778111403922  1778111406128
read      398.3   206.4    74.4   163.7   190.6   363.1   441.6   487.0   522.1   570.3   648.7   795.0  1011.5  1291.5  4412.5 113494.1   115000  1778111407632  1778111409833
read      444.2   221.4    80.4   177.4   210.0   405.1   480.2   532.5   585.7   676.2   776.4   878.4  1027.9  1251.0  3148.5 118975.6   125000  1778111411337  1778111413538

Memcached with T =2 threads, C=3 core
run 1
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      234.4   152.5    93.8   161.1   171.5   222.6   245.3   258.3   268.6   280.6   296.2   325.8   401.9  1079.6  9505.2   4923.0     5000  1778111480633  1778111482888
read      261.2    91.2    86.8   157.7   176.6   255.6   284.0   301.5   314.9   330.5   348.8   380.8   442.6   547.6  2996.5  14922.5    15000  1778111484393  1778111486631
read      280.3   105.8    80.4   148.4   167.2   271.9   315.6   339.0   355.4   373.2   397.1   431.8   504.5   682.7  3228.0  25259.0    25000  1778111488137  1778111490338
read      280.4   104.5    86.8   141.9   158.7   272.4   323.9   349.3   366.9   386.6   409.7   445.4   511.2   612.8  1884.3  35058.5    35000  1778111491842  1778111494044
read      274.0   103.0    80.4   135.3   151.1   262.1   318.5   346.8   366.2   387.2   412.1   450.9   528.6   658.4  1566.4  44767.5    45000  1778111495549  1778111497746
read      275.2   111.9    74.4   132.0   147.3   258.5   321.8   353.7   374.6   398.3   426.5   466.3   547.5   687.1  1703.9  54911.0    55000  1778111499251  1778111501451
read      273.5   130.6    80.4   129.9   145.1   249.9   314.8   349.4   372.6   398.3   429.5   473.9   571.5  1038.6  3571.9  64668.5    65000  1778111502956  1778111505156
read      270.7   112.4    80.4   130.7   145.8   247.6   311.4   346.6   370.5   397.0   428.7   472.7   565.7   700.9  1259.6  75073.5    75000  1778111506661  1778111508862
read      279.6   116.4    74.4   133.6   150.1   257.6   322.0   356.2   379.6   405.3   437.2   486.3   585.7   775.8  1710.3  84724.0    85000  1778111510366  1778111512568
read      301.1   130.2    74.4   141.1   159.2   277.7   342.9   377.5   402.1   431.9   469.7   533.3   686.2   940.3  1935.3  95277.1    95000  1778111514072  1778111516271
read      316.4   135.3    80.4   149.2   169.3   296.6   360.0   394.1   418.9   448.5   487.5   548.2   690.1   914.7  3320.3 104887.4   105000  1778111517775  1778111519976
read      426.1   260.7    74.4   146.7   169.1   374.0   474.6   533.6   586.6   675.6   805.6   948.2  1164.5  1480.2  7069.3 110367.0   115000  1778111521480  1778111523680
read      573.8   226.5    86.8   320.2   356.0   512.4   605.3   691.2   757.9   828.0   902.0   990.4  1147.4  1412.6  6938.8 111895.4   125000  1778111525185  1778111527384
run 2
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      234.4   154.2   101.3   159.4   170.3   221.6   243.6   257.1   267.9   280.5   296.9   331.5   408.8  1094.9  8134.5   5038.9     5000  1778111534277  1778111536536
read      251.6    84.7    93.8   152.2   169.6   244.8   272.3   289.8   302.7   318.1   338.5   370.3   438.2   642.1  3870.5  14999.5    15000  1778111538040  1778111540283
read      278.1    91.3    86.8   152.0   170.2   272.2   314.3   336.4   351.6   369.4   391.4   422.8   483.7   581.6  2375.2  25015.0    25000  1778111541787  1778111543990
read      279.8    99.0    86.8   143.7   160.7   271.9   322.8   347.6   365.0   384.4   407.1   442.6   515.4   627.6  1750.9  34834.5    35000  1778111545494  1778111547692
read      279.0   116.5    74.4   135.6   151.6   266.4   326.4   355.3   374.2   395.3   421.0   458.7   538.8   662.1  2441.1  44845.5    45000  1778111549197  1778111551399
read      278.7   125.7    74.4   134.6   150.2   259.5   324.9   357.0   378.0   400.5   428.8   469.0   551.0   792.4  2771.0  55008.7    55000  1778111552904  1778111555104
read      273.0   110.6    74.4   133.5   148.7   250.3   315.7   350.5   373.2   398.9   430.0   470.7   554.9   702.2  1745.3  65037.0    65000  1778111556608  1778111558806
read      275.8   122.6    80.4   133.4   149.0   252.3   317.9   353.7   377.4   402.8   434.2   479.0   569.0   701.8  1746.2  75001.2    75000  1778111560309  1778111562510
read      273.3   122.0    80.4   132.0   147.7   248.9   310.5   346.5   371.5   398.8   432.1   479.0   580.3   785.5  3145.9  84811.5    85000  1778111564014  1778111566214
read      288.7   119.2    80.4   139.5   156.8   267.7   329.8   363.9   387.9   415.2   449.0   499.4   607.4   768.9  2012.2  94891.7    95000  1778111567718  1778111569918
read      299.0   166.3    80.4   142.2   160.9   274.5   336.7   370.5   394.8   423.2   459.4   515.7   646.7  1208.6  7172.9 104621.9   105000  1778111571423  1778111573623
read      371.3   178.2    80.4   161.6   187.2   341.9   412.2   452.9   484.4   525.1   585.5   704.2   940.6  1202.3  2265.4 115075.9   115000  1778111575128  1778111577327
read      502.1   251.1    80.4   201.9   242.4   463.8   546.7   595.5   639.5   717.6   853.1  1001.7  1177.3  1400.9  7116.0 112859.3   125000  1778111578831  1778111581031
run 3
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      242.3   170.2   101.3   161.3   173.9   227.2   250.7   265.5   275.8   290.6   311.1   343.2   422.6  2262.6  8148.5   4928.5     5000  1778111587371  1778111589636
read      258.3    80.0    93.8   157.1   174.3   250.9   281.6   299.0   312.7   328.8   349.6   383.0   440.0   583.5  1963.2  14881.0    15000  1778111591139  1778111593381
read      281.6    89.2    80.4   153.4   171.4   275.6   318.3   340.9   356.8   374.0   396.9   430.2   499.1   641.8  1495.7  25064.5    25000  1778111594884  1778111597090
read      275.0   106.5    86.8   141.3   158.2   264.9   313.5   339.7   357.9   377.6   402.1   438.9   510.6   627.9  2564.0  35047.0    35000  1778111598594  1778111600795
read      286.1   136.0    80.4   141.5   157.2   268.8   332.8   363.2   382.8   403.5   430.8   469.4   552.0   985.1  4397.8  44963.5    45000  1778111602300  1778111604501
read      277.1   122.8    74.4   134.2   149.9   258.1   323.1   355.0   375.9   398.6   426.0   464.7   547.7   741.2  3340.6  54849.0    55000  1778111606006  1778111608204
read      266.7   112.0    80.4   130.3   144.9   244.8   308.5   342.8   365.3   390.3   420.0   461.4   545.4   680.7  1548.6  64952.5    65000  1778111609708  1778111611915
read      275.6   124.0    74.4   132.8   148.5   252.0   317.8   353.4   377.1   402.8   434.0   478.3   573.2   736.2  2489.3  75068.5    75000  1778111613420  1778111615622
read      276.3   116.0    80.4   131.9   147.8   253.8   317.2   352.0   375.7   402.5   435.4   483.6   584.2   762.1  1744.8  85056.5    85000  1778111617126  1778111619326
read      283.8   116.2    80.4   138.4   154.8   261.2   324.2   358.5   382.4   409.6   443.5   493.6   595.2   780.3  1703.8  94918.5    95000  1778111620831  1778111623030
read      382.2   203.9    80.4   156.4   179.9   341.7   424.9   470.7   505.3   548.0   617.1   800.5  1070.2  1275.0  3071.9 105211.9   105000  1778111624535  1778111626734
read      476.2   223.7    86.8   189.1   229.1   442.3   509.2   555.6   606.5   710.5   827.1   928.9  1065.6  1230.7  4822.3 111507.9   115000  1778111628238  1778111630440
read      549.7   217.7    86.8   302.3   342.2   487.7   578.8   677.9   746.3   808.5   868.0   939.6  1064.1  1271.4  5965.8 115357.1   125000  1778111631945  1778111634144

Memcached with T =3 threads, C=1 core
run 1
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      245.2    94.1   109.4   161.6   173.7   233.2   258.8   273.2   286.1   302.1   325.9   363.3   441.3  1079.2  4073.2   4976.0     5000  1778111822872  1778111825132
read      296.0    96.0    93.8   160.2   181.4   289.0   334.3   357.9   373.3   392.7   416.8   453.8   529.2   641.1  1885.3  15021.5    15000  1778111826636  1778111828874
read      309.2   113.1    74.4   150.6   171.0   302.1   359.3   386.7   404.6   425.7   451.8   491.6   574.7   728.1  2772.9  24873.9    25000  1778111830378  1778111832583
read      317.3   129.6    74.4   143.5   162.6   306.9   375.6   407.9   430.0   454.8   485.1   531.0   619.5   763.1  2503.4  34924.5    35000  1778111834088  1778111836287
read      323.5   139.7    74.4   138.6   156.7   308.8   387.2   425.1   450.4   478.2   511.4   561.1   647.5   761.2  2814.5  45102.5    45000  1778111837792  1778111839999
read      340.7   186.9    74.4   138.0   155.9   310.6   402.2   447.0   476.9   511.3   551.6   615.6   770.7  2203.9  4177.2  55274.5    55000  1778111841504  1778111843709
read      397.6   231.6    74.4   144.9   165.8   340.2   465.1   528.0   571.1   620.8   685.9   803.8  1163.7  1841.1  2734.2  64884.4    65000  1778111845214  1778111847423
read      814.3  1425.1    80.4   155.9   177.8   287.3   349.7   411.2   503.4  1167.4  2535.2  4577.5  6590.5  8373.9 10767.4  73050.0    75000  1778111848928  1778111851130
read      897.0  1816.9    80.4   162.5   186.4   288.4   331.8   361.3   387.6   434.0  3268.6  6181.4  7650.7 10612.4 12740.7  75751.5    85000  1778111852634  1778111854834
read      968.3  1898.8    80.4   172.6   196.1   313.4   362.3   394.5   423.6   470.7  4320.9  6268.8  7607.8  9739.5 11865.2  70489.5    95000  1778111856338  1778111858538
read      916.6  1859.8    80.4   163.0   187.7   295.3   335.0   361.2   384.7   425.7  3379.8  6234.4  7591.0  9423.2 13030.6  75001.5   105000  1778111860042  1778111862243
read      972.8  1920.8    74.4   171.3   194.9   312.7   362.9   396.0   426.0   476.7  4092.6  6285.9  7931.2  9856.8 12120.6  70712.0   115000  1778111863747  1778111865951
read      955.7  1887.6    80.4   169.7   195.3   307.1   355.4   387.4   415.5   464.6  4025.9  6263.8  7616.9  9425.0 11947.8  71790.5   125000  1778111867455  1778111869657
run 2
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      239.9    79.8   101.3   160.3   170.9   227.7   252.6   268.1   279.8   295.4   319.2   357.5   444.6  1084.6  1962.0   4960.5     5000  1778111875233  1778111877497
read      288.6    99.3    93.8   160.5   180.0   278.8   324.5   347.9   364.3   382.4   403.5   437.0   506.3   641.5  3230.8  15083.5    15000  1778111879001  1778111881238
read      317.2   119.1    80.4   148.9   169.7   314.6   370.2   397.4   416.6   437.6   464.3   502.1   584.3   737.4  2928.1  25200.0    25000  1778111882742  1778111884943
read      315.9   124.5    80.4   140.3   159.8   308.2   373.1   404.9   427.1   452.2   482.7   528.4   612.3   743.2  1501.7  34810.0    35000  1778111886447  1778111888648
read      325.6   155.4    80.4   141.8   160.3   306.5   386.7   424.5   449.8   477.7   511.1   562.8   669.7  1208.0  3831.9  44868.2    45000  1778111890152  1778111892352
read      340.6   167.0    74.4   136.8   155.4   312.9   407.2   452.8   483.7   518.7   561.0   622.3   756.1  1186.8  3117.8  54779.0    55000  1778111893855  1778111896058
read      368.1   209.8    80.4   138.6   157.8   322.9   440.1   496.3   533.6   576.1   630.6   717.7   942.5  1383.0  2260.2  64848.5    65000  1778111897562  1778111899768
read      716.3  1142.3    80.4   150.2   171.8   295.7   391.2   499.5   688.8  1063.3  1915.1  3409.4  5692.7  7973.1  9920.0  73234.5    75000  1778111901272  1778111903473
read      943.8  1861.0    80.4   172.1   197.0   297.0   348.4   386.4   421.7   486.2  3538.0  6236.2  7691.9  9748.8 11056.9  72375.5    85000  1778111904978  1778111907179
read      915.2  1852.5    86.8   165.6   190.1   294.4   337.5   366.5   393.0   436.9  3307.8  6217.1  7778.4  9916.6 12828.2  74651.0    95000  1778111908684  1778111910884
read      972.7  1902.3    80.4   172.3   198.7   310.5   361.1   396.0   428.4   484.0  4582.8  6275.2  7539.9  9382.3 11648.9  70520.0   105000  1778111912388  1778111914588
read      950.4  1873.1    80.4   169.4   193.7   308.2   354.9   385.8   412.8   460.0  3910.2  6242.0  7612.3  9381.7 12457.5  72072.2   115000  1778111916092  1778111918292
read      922.6  1867.3    80.4   163.5   188.2   294.2   338.2   368.3   395.9   445.9  3371.0  6231.9  7784.9  9503.6 12840.1  74351.0   125000  1778111919796  1778111922000
run 3
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      247.3   118.8   101.3   163.8   176.1   233.2   259.4   275.1   289.2   306.0   328.6   364.9   443.6  1288.8  6466.4   4948.5     5000  1778111929968  1778111932227
read      297.4   136.2    86.8   160.0   181.1   288.4   334.0   357.5   373.2   392.3   415.1   449.9   523.2  1094.0  6177.5  14816.0    15000  1778111933731  1778111935976
read      310.5   125.5    86.8   149.9   170.0   304.5   361.4   388.6   406.0   427.5   453.5   491.3   572.8   835.9  2377.5  24953.8    25000  1778111937480  1778111939680
read      328.9   154.6    86.8   145.4   164.9   317.7   384.1   416.8   438.6   464.5   496.9   543.3   656.4  1873.4  3072.7  34989.7    35000  1778111941184  1778111943384
read      330.5   149.9    74.4   139.6   158.1   315.8   392.9   431.2   457.4   486.5   522.0   574.3   681.4   975.1  3083.4  44851.0    45000  1778111944887  1778111947086
read      334.5   165.7    74.4   135.6   153.6   306.8   399.9   445.0   474.6   508.4   548.5   611.9   752.2  1168.3  3230.7  55222.0    55000  1778111948590  1778111950789
read      445.6   362.0    74.4   146.1   167.9   348.9   486.2   559.7   612.2   681.3   791.1  1020.1  1859.8  3277.8  7822.0  65232.9    65000  1778111952293  1778111954494
read      634.8   961.5    74.4   146.6   166.0   282.7   377.8   521.1   682.9   963.5  1568.9  2758.4  4945.9  7845.5  9052.9  75062.7    75000  1778111955998  1778111958197
read      942.4  1867.1    80.4   165.6   188.9   308.5   351.9   380.0   404.1   450.6  3475.3  6244.7  7653.1  9396.0 11618.4  72692.0    85000  1778111959701  1778111961903
read      942.8  1870.3    80.4   168.5   193.2   305.7   349.4   378.5   403.5   452.2  3611.1  6234.8  7763.6  9486.7 12021.9  72700.0    95000  1778111963407  1778111965608
read      975.5  1904.4    80.4   174.0   197.8   313.2   364.9   399.9   432.5   491.9  4294.8  6279.7  7657.2  9803.1 12608.7  69936.0   105000  1778111967112  1778111969312
read      948.3  1875.9    86.8   169.2   192.8   308.4   353.2   382.2   406.9   456.7  3482.2  6256.8  7705.4  9421.7 10927.7  72173.0   115000  1778111970816  1778111973014
read      934.0  1882.7    80.4   168.9   193.3   299.4   345.0   374.7   402.0   448.2  3475.1  6249.4  7715.5  9491.0 12733.0  73225.2   125000  1778111974518  1778111976717

Memcached with T =3 threads, C=2 core
run 1
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      244.9   113.6   101.3   165.7   178.6   233.3   256.8   270.3   281.1   295.2   315.0   345.0   410.8  1189.5  6978.6   4994.5     5000  1778112042635  1778112044900
read      266.0    91.8    86.8   163.1   180.3   259.7   290.6   308.5   320.9   336.8   355.8   384.0   439.8   595.1  3922.3  14950.0    15000  1778112046403  1778112048647
read      272.6   104.1    80.4   149.0   165.6   266.1   307.5   329.2   343.6   361.1   381.8   411.9   469.4   683.9  4179.5  25060.0    25000  1778112050151  1778112052351
read      279.1   118.0    80.4   139.5   155.8   269.5   320.4   346.0   364.3   384.4   407.9   446.7   524.5   728.2  2938.1  34933.2    35000  1778112053854  1778112056059
read      281.9   109.7    80.4   135.9   151.7   268.5   329.6   359.5   379.5   401.9   430.6   469.7   548.8   636.9  1220.1  45010.3    45000  1778112057563  1778112059767
read      280.0   117.1    80.4   131.8   146.8   260.4   325.6   359.6   382.8   409.4   442.7   492.1   582.6   689.1  1661.4  54835.4    55000  1778112061272  1778112063472
read      278.8   125.8    80.4   130.3   144.3   251.1   319.6   357.1   384.1   415.9   456.5   513.3   621.1   791.2  1483.3  64995.0    65000  1778112064976  1778112067176
read      281.3   146.6    80.4   128.8   142.5   243.4   314.7   356.6   388.2   426.6   475.4   547.9   686.0   911.7  3183.8  75052.1    75000  1778112068680  1778112070882
read      303.4   205.3    80.4   133.4   148.5   253.9   327.1   371.5   407.1   457.7   526.8   631.4   856.7  1402.2  5417.4  85403.4    85000  1778112072387  1778112074589
read      330.1   220.5    80.4   138.3   154.3   262.2   332.4   379.1   423.9   500.1   612.8   783.0  1153.3  1791.5  2274.6  94489.9    95000  1778112076094  1778112078292
read      389.7   437.2    80.4   143.2   161.9   281.3   348.8   396.3   440.6   507.8   631.7   939.9  2577.1  3714.7  8018.1 105252.2   105000  1778112079797  1778112082002
read      564.9   817.0    80.4   188.2   214.7   352.5   427.0   471.1   505.4   549.4   631.8  3024.2  3694.5  7769.7  9036.7 111963.9   115000  1778112083507  1778112085707
read      540.7   807.0    86.8   183.4   209.1   340.4   405.3   446.2   477.2   518.7   588.8  2728.8  3725.2  7747.1  9423.8 118914.0   125000  1778112087212  1778112089413
run 2
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      231.6   113.8    93.8   162.8   173.8   222.2   241.0   252.4   262.0   273.0   290.5   318.8   386.6  1094.1  5125.8   5043.0     5000  1778112097488  1778112099744
read      258.7    87.8    93.8   156.2   174.6   252.9   281.9   299.3   312.2   326.9   345.7   373.9   432.7   550.1  2992.2  15054.0    15000  1778112101248  1778112103486
read      276.5   151.6    86.8   148.8   165.9   268.0   310.2   332.7   347.6   365.4   387.0   419.2   486.3   965.4  9256.1  25064.0    25000  1778112104991  1778112107189
read      273.8    99.6    74.4   139.4   155.3   266.1   316.1   341.1   358.1   376.4   399.3   432.9   501.5   609.5  2503.9  34884.5    35000  1778112108693  1778112110890
read      281.2   110.4    74.4   134.0   150.2   269.0   330.2   359.6   379.3   401.6   429.3   467.8   547.0   666.1  1016.8  45138.0    45000  1778112112394  1778112114593
read      282.3   118.9    80.4   132.7   148.2   262.6   329.1   362.9   386.2   412.7   445.8   493.9   582.2   713.8  1237.1  54770.0    55000  1778112116098  1778112118294
read      281.8   127.0    74.4   130.6   144.9   252.1   323.9   363.3   390.3   422.2   461.8   520.6   633.2   790.5  1773.1  65202.0    65000  1778112119797  1778112122010
read      285.5   143.8    80.4   129.3   143.5   248.9   320.2   362.0   392.6   430.6   481.3   556.1   706.6   974.8  2067.5  75291.0    75000  1778112123513  1778112125712
read      307.8   165.7    80.4   134.0   149.4   261.9   335.9   380.0   417.0   467.2   539.3   644.2   850.6  1159.9  1616.8  85107.4    85000  1778112127216  1778112129414
read      334.1   211.8    80.4   140.5   156.9   269.1   341.4   390.0   436.3   514.0   623.4   783.7  1072.2  1535.2  2633.9  95046.9    95000  1778112130918  1778112133117
read      436.6   486.1    80.4   154.7   176.7   308.4   381.0   432.9   481.1   564.6   757.5  1197.2  2684.3  4888.7  8352.5 105171.4   105000  1778112134621  1778112136820
read      470.9   628.7    74.4   157.7   179.6   308.1   379.0   428.7   472.6   543.2   686.4  1389.2  3431.2  6732.7  8138.9 115347.0   115000  1778112138324  1778112140524
read      579.5   835.8    86.8   191.4   219.9   362.8   433.9   480.7   520.1   578.2   686.4  3099.4  3821.1  7775.4  9440.1 112589.2   125000  1778112142028  1778112144228
run 3
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      224.0   107.0   101.3   153.4   164.8   213.8   234.1   247.0   256.1   269.7   288.5   321.7   402.7  1048.4  1885.7   5007.5     5000  1778112157615  1778112159875
read      260.9    83.5    93.8   156.2   175.2   253.9   284.3   303.7   317.1   332.7   350.8   380.9   445.5   625.8  1890.3  14856.5    15000  1778112161379  1778112163619
read      267.3   103.0    80.4   145.1   162.6   260.4   300.8   321.9   337.1   354.0   373.8   405.0   468.9   591.9  2036.8  25005.0    25000  1778112165124  1778112167326
