#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      277.6   144.6   101.3   163.3   176.7   254.0   293.9   317.9   337.0   360.5   393.0   450.3   622.6  2085.7  4749.6  29991.6    30000  1778224774361  1778224784521
read      280.6   145.8   101.3   164.2   177.9   256.1   295.7   319.9   338.9   362.6   395.8   457.3   670.7  1979.9  5348.4  29844.8    30005  1778224786039  1778224796167
read      272.6   145.8   101.3   160.4   172.9   248.7   288.7   313.1   332.2   356.2   388.8   442.4   614.9  1978.4  5100.6  30100.1    30010  1778224797684  1778224807789
read      270.4   141.7   109.4   160.8   173.2   248.2   286.7   310.3   328.4   350.9   382.0   434.2   584.2  2145.2  4578.7  29937.5    30015  1778224809306  1778224819408
read      304.4   217.7   101.3   163.8   178.2   263.6   309.3   338.7   362.7   394.5   442.8   545.7   967.6  2760.5  7543.4  29929.0    30020  1778224820925  1778224831030
read      302.9   215.4   101.3   164.0   177.8   260.9   306.3   335.7   359.6   391.7   441.3   549.3   989.4  2738.8  6222.1  29989.9    30025  1778224832547  1778224842648
read      357.1   348.8   109.4   166.5   181.6   274.1   329.6   369.1   403.9   460.6   564.0   796.8  1751.0  4360.7  8527.1  30019.9    30030  1778224844167  1778224854274
read      325.0   262.0   109.4   165.5   179.7   269.2   320.5   355.7   384.7   425.3   492.9   639.8  1173.0  3358.1  7437.1  30018.8    30035  1778224855797  1778224866111
read      417.3   461.1   101.3   169.1   186.3   297.6   373.1   431.8   488.0   572.3   707.4  1002.0  2299.0  5861.9 10210.3  30068.2    30040  1778224867636  1778224877867
read      539.4   835.0   101.3   174.8   193.4   320.5   418.9   507.6   596.2   720.7   928.3  1551.3  4176.2 10694.6 14939.5  30023.7    30045  1778224879391  1778224889641
read      472.2   660.3   109.4   175.6   193.8   312.1   391.7   455.5   517.9   616.8   786.4  1194.8  3121.6  9657.4 12363.3  30058.1    30050  1778224891161  1778224901265
read      552.3   774.0   101.3   178.9   200.8   341.7   446.7   543.0   633.3   765.3   978.7  1587.2  3973.2  9505.0 13984.8  29614.3    30055  1778224902786  1778224912893
read      420.4   530.4   101.3   170.9   188.6   293.9   359.0   406.7   454.9   537.2   687.1  1021.9  2587.8  7095.5 11257.0  30093.2    30060  1778224914414  1778224924516
read      316.4   244.5   101.3   166.9   181.7   266.5   312.3   342.5   368.4   403.2   464.1   607.7  1153.4  3069.8  6376.4  30061.8    30065  1778224926035  1778224936139
read      358.4   331.6   101.3   176.5   193.8   288.1   340.2   375.3   406.1   453.0   538.9   730.8  1597.9  4466.2  9151.0  30203.7    30070  1778224937659  1778224947764
read      327.1   248.7   101.3   165.0   179.9   268.2   317.6   352.8   383.8   428.3   505.6   673.2  1279.8  3017.3  6572.2  29991.6    30075  1778224949284  1778224959386
read      347.4   365.4    93.8   163.2   177.3   262.8   314.5   352.2   388.1   443.7   550.0   776.4  1776.5  4564.9 10379.4  30075.3    30080  1778224960905  1778224971005
read      352.2   296.3   109.4   168.9   184.9   281.9   339.6   380.6   416.9   468.6   560.9   743.5  1484.1  3722.0  7830.5  30047.5    30085  1778224972525  1778224982627
read      300.6   163.3   109.4   167.8   183.3   269.7   313.8   341.5   364.0   392.5   433.5   520.3   797.1  2024.1  4348.8  30021.7    30090  1778224984148  1778224994253
read      272.3   116.1   109.4   162.7   176.6   253.9   291.9   314.6   332.2   353.6   383.1   433.9   578.1  1140.6  3432.1  30039.4    30095  1778224995771  1778225005876
read      269.1   108.7   109.4   165.9   180.2   254.1   289.1   309.9   325.2   344.7   371.1   414.4   518.9   936.4  3987.5  30180.1    30100  1778225007392  1778225017498
read      288.9   124.5   101.3   173.7   188.9   271.2   312.0   336.2   354.3   375.7   404.1   453.2   566.9  1100.8  4318.9  30093.6    30105  1778225019015  1778225029122
read      287.3   122.8   101.3   168.8   185.4   269.5   311.5   336.4   355.1   377.2   406.4   455.5   562.4   954.7  4367.9  30172.1    30110  1778225030638  1778225040739
read      282.1   117.3    93.8   169.7   185.1   265.3   304.2   327.2   344.5   366.5   395.3   440.1   548.1  1169.3  4237.6  30200.5    30115  1778225042255  1778225052357
