#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      275.6   163.9   101.3   156.2   170.2   250.4   291.1   315.2   333.8   356.9   389.5   449.5   660.9  2392.6  5227.7  30038.1    30000  1778237891105  1778237901267
read      269.3   153.6   101.3   156.6   169.9   246.5   285.2   308.5   325.7   346.8   377.1   432.0   612.3  2335.5  5983.0  29977.0    30005  1778237902783  1778237912913
read      271.3   153.2   101.3   156.8   170.2   247.6   287.6   311.6   330.0   352.9   384.9   441.7   616.1  2121.4  5378.7  30008.9    30010  1778237914429  1778237924530
read      272.9   151.5   101.3   158.3   172.1   250.1   289.0   312.4   330.3   352.1   383.2   436.7   614.5  2218.5  4959.2  29942.6    30015  1778237926047  1778237936153
read      276.3   167.5   101.3   159.1   172.8   251.1   291.6   316.0   335.1   358.9   392.3   452.8   635.8  2487.7  5538.0  30044.2    30020  1778237937670  1778237947776
read      264.6   131.8    93.8   154.3   167.5   242.3   281.7   305.4   322.9   345.0   375.8   430.6   592.6  1699.0  4266.2  30040.5    30025  1778237949293  1778237959398
read      268.9   150.3   101.3   157.9   170.9   245.6   284.5   307.9   325.1   346.5   376.9   431.4   605.0  2180.5  5354.0  30065.6    30030  1778237960914  1778237971016
read      273.6   143.6   101.3   158.7   172.5   251.1   291.3   315.2   333.5   355.9   387.4   442.8   615.2  2084.3  4623.7  29980.9    30035  1778237972533  1778237982635
read      277.5   171.2   101.3   159.5   172.9   250.6   291.8   316.5   335.8   360.0   394.3   458.9   668.7  2299.9  6050.8  30004.8    30040  1778237984152  1778237994260
read      278.7   176.3   101.3   156.6   170.2   249.6   291.4   316.6   336.6   361.7   397.3   468.1   724.9  2540.0  5105.4  29997.4    30045  1778237995774  1778238005877
read      276.1   170.5   101.3   156.1   169.7   247.9   289.4   314.4   333.9   358.5   393.9   461.5   700.0  2342.5  5662.9  30048.0    30050  1778238007392  1778238017497
read      277.2   153.6    93.8   156.6   170.4   250.3   291.8   317.1   337.0   361.7   397.0   464.8   692.6  2100.3  4969.7  30034.3    30055  1778238019014  1778238029121
read      290.8   139.9   101.3   165.1   181.1   268.8   312.2   337.6   356.9   380.8   415.2   476.4   652.4  1626.4  4817.4  30125.0    30060  1778238030637  1778238040742
read      265.8   100.1   101.3   162.3   176.4   250.4   287.2   308.8   324.5   343.8   369.7   411.7   527.7   810.3  3411.1  30001.9    30065  1778238042256  1778238052360
read      278.9   114.8   101.3   168.0   184.2   263.3   300.1   321.7   338.8   359.1   386.2   431.4   556.3   957.7  4240.9  30004.5    30070  1778238053874  1778238063976
read      280.9   118.4   101.3   167.2   183.0   264.1   302.4   324.7   341.8   363.3   391.9   438.7   577.0  1103.3  4244.8  30025.1    30075  1778238065493  1778238075607
read      275.4   109.6   101.3   165.6   181.1   260.2   297.2   318.9   335.6   355.3   381.5   426.4   549.1   979.1  3265.9  30087.6    30080  1778238077121  1778238087223
read      261.0   107.9    93.8   157.2   170.8   245.1   281.6   302.9   318.4   338.4   364.4   405.6   530.6  1041.4  3806.5  30153.7    30085  1778238088736  1778238098838
read      259.9   124.1    93.8   156.8   170.0   242.1   278.3   299.8   316.1   336.3   363.0   405.6   532.6  1333.9  4355.1  30073.7    30090  1778238100351  1778238110455
read      252.1    98.2    93.8   151.6   164.4   235.3   271.5   293.0   309.4   329.1   356.2   400.1   522.4   864.5  3108.3  30174.7    30095  1778238111969  1778238122075
read      277.0   761.9   101.3   156.8   169.8   244.7   284.1   307.8   325.4   347.6   379.7   442.2   679.9  2107.7 25636.9  30095.1    30100  1778238123592  1778238133695
read      281.7   179.2   101.3   156.0   169.5   247.4   288.3   313.5   334.0   361.2   402.2   497.9   867.6  2330.7  5265.6  30008.8    30105  1778238135211  1778238145316
read      254.2   104.2   101.3   154.9   167.5   237.6   273.8   295.0   311.3   330.5   356.0   398.1   513.0   794.2  4063.0  30170.4    30110  1778238146833  1778238156943
read      262.0   109.3   101.3   155.7   169.5   245.2   282.9   304.9   320.8   341.5   368.9   416.4   543.8   878.2  3621.6  30062.9    30115  1778238158458  1778238168566
read      258.3   110.3    93.8   154.8   168.2   241.7   277.9   299.0   315.0   334.8   361.4   404.7   541.2   996.8  4191.5  30168.5    30120  1778238170082  1778238180185
read      268.1   124.1    93.8   152.0   166.2   247.5   288.8   313.5   332.4   355.7   388.0   443.2   593.1  1176.1  4159.8  30207.2    30125  1778238181703  1778238191807
read      277.7   110.5    93.8   161.7   177.0   260.7   302.2   326.7   344.9   367.6   397.3   445.4   554.0   862.1  3157.2  30132.1    30130  1778238193322  1778238203427
read      286.8   127.1    93.8   163.0   179.0   267.2   310.7   336.1   355.2   378.2   410.0   464.5   610.7  1422.1  4165.9  30077.3    30135  1778238204942  1778238215044
read      294.9   123.0    93.8   170.0   186.9   276.5   320.1   344.9   364.0   386.7   417.6   468.9   611.5  1307.3  3993.3  30112.5    30140  1778238216559  1778238226661
