#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      730.4  1077.8    86.8   184.6   210.5   367.2   460.2   528.3   595.9   761.4  1741.8  3855.1  4729.4  6432.2  9089.8  30037.0    30075  1778337320331  1778337330435
read      603.8   876.7    86.8   169.2   190.4   316.4   398.5   465.1   542.3   729.9  1137.0  2825.3  4303.5  6372.7  8035.4  30020.8    30080  1778337331954  1778337342054
read      879.8  1247.4    93.8   223.0   255.8   438.4   532.4   594.2   655.6   799.2  3513.0  4231.1  5109.7  6450.1  9239.2  29062.7    30085  1778337343568  1778337353671
read      714.5  1049.0    93.8   186.1   211.2   360.1   446.5   510.3   579.1   743.9  1766.3  3700.2  4676.2  6426.1  9140.1  30052.0    30090  1778337355184  1778337365296
read      760.6  1121.6    93.8   192.6   219.7   373.7   462.2   526.8   588.9   750.1  2242.2  3950.7  4801.5  6438.6  9198.1  30141.4    30095  1778337366813  1778337376917
read      630.2   923.4    93.8   170.1   191.4   324.1   411.8   483.6   562.7   748.0  1207.7  3045.4  4405.4  6394.3  8201.6  30041.6    30100  1778337378433  1778337388540
read      431.6  1510.0    93.8   165.3   182.9   275.5   324.2   354.0   376.3   404.8   446.6   518.8  1760.0 22023.8 26085.0  30004.2    30105  1778337390056  1778337400160
read      287.0   256.2    93.8   155.3   170.5   250.6   290.7   315.3   335.0   360.0   396.8   465.8   794.9  4588.4  6451.7  30145.6    30110  1778337401675  1778337411782
read      269.3   173.6    93.8   151.7   165.9   242.3   280.8   304.6   322.4   345.9   380.7   448.2   663.0  2434.4  6114.1  30125.9    30115  1778337413297  1778337423398
read      281.8   128.5    93.8   158.8   176.2   260.8   301.8   326.8   345.8   370.8   406.8   470.6   603.8  1223.8  4394.4  30036.4    30120  1778337424914  1778337435019
read      293.0   129.4    86.8   163.3   181.4   269.7   312.6   339.0   359.9   386.8   426.4   493.8   669.0  1283.4  3628.8  30011.1    30125  1778337436534  1778337446643
read      281.5   126.1    93.8   159.6   176.6   260.6   300.8   325.5   344.8   370.5   407.8   470.2   608.4  1074.4  4358.9  30123.1    30130  1778337448159  1778337458264
read      276.0   123.6    93.8   158.4   174.1   253.8   293.6   318.3   338.3   363.7   400.0   464.6   600.7  1327.1  3551.9  30124.0    30135  1778337459781  1778337469883
read      282.6   133.2    86.8   159.4   175.9   258.9   300.1   326.0   345.8   372.1   410.6   474.3   633.3  1470.5  4092.2  30242.7    30140  1778337471399  1778337481501
read      292.8   138.0    93.8   165.2   182.8   268.8   311.1   337.5   358.6   386.1   427.0   493.5   653.1  1370.0  4457.2  30148.9    30145  1778337483016  1778337493120
read      284.5   124.0    86.8   162.4   178.7   262.2   304.1   330.1   350.0   376.0   415.3   476.9   614.6  1081.9  4024.3  30097.3    30150  1778337494635  1778337504742
read      302.5   147.7    93.8   168.5   187.2   276.9   322.5   351.3   373.5   402.7   443.5   505.7   672.0  1494.4  5533.0  30109.5    30155  1778337506259  1778337516363
read      319.0   160.5    93.8   175.4   193.9   288.6   337.4   368.4   394.2   427.3   470.6   545.0   773.7  1935.3  4902.4  30123.4    30160  1778337517877  1778337527989
read      292.6   130.2   101.3   165.6   183.5   268.7   310.7   336.7   357.6   385.3   425.7   491.8   666.6  1329.3  3867.0  30140.2    30165  1778337529506  1778337539619
read      306.6   131.5    93.8   172.6   191.1   284.2   329.9   357.7   378.8   406.9   446.8   508.6   658.7  1159.9  3944.0  30115.7    30170  1778337541136  1778337551240
read      293.1   133.5    93.8   161.6   179.0   268.7   313.6   341.2   363.4   391.9   432.4   498.7   660.2  1359.0  4182.6  30229.0    30175  1778337552755  1778337562858
read      319.6   199.0    86.8   171.7   190.1   283.9   333.4   364.8   390.3   423.6   468.9   546.9   832.8  2942.9  6183.0  30247.7    30180  1778337564371  1778337574476
read      291.7   149.8    86.8   160.9   178.7   266.0   309.3   336.0   357.2   384.8   425.7   494.6   684.6  1929.9  4933.4  30089.3    30185  1778337575992  1778337586095
read      291.6   142.0    93.8   163.2   180.6   267.7   311.1   338.1   359.6   387.3   427.1   490.6   645.8  1358.1  4745.2  30111.7    30190  1778337587609  1778337597714
read      317.9   160.7    93.8   173.8   191.9   287.5   337.6   368.8   394.2   426.4   468.6   540.8   782.3  1983.7  4646.3  30090.1    30195  1778337599227  1778337609332
read      313.6   172.4    93.8   170.8   189.6   284.3   332.7   363.0   387.2   418.8   462.2   533.7   760.8  1838.0  6182.0  30164.5    30200  1778337610847  1778337620951
read      296.5   150.3    93.8   158.6   177.0   269.0   315.4   344.3   368.2   399.3   443.7   512.7   713.4  1600.4  4372.3  30230.8    30205  1778337622468  1778337632578
read      272.7   127.1    93.8   157.3   174.2   252.7   291.6   315.5   334.1   357.1   389.9   447.0   571.5  1062.7  4783.4  30188.7    30210  1778337634093  1778337644203
read      276.0   115.8    93.8   163.2   178.6   256.9   294.7   318.0   336.4   359.2   391.5   449.3   572.6  1030.1  3966.3  30190.1    30215  1778337645719  1778337655826
read      277.0   123.3    93.8   161.1   176.3   256.3   295.5   319.7   339.2   363.7   398.3   458.7   590.9  1062.6  4422.2  30363.1    30220  1778337657341  1778337667447
read      277.5   131.0    93.8   156.7   173.6   256.2   297.0   322.3   342.7   368.1   403.3   464.8   593.4   980.8  4323.6  30168.7    30225  1778337668962  1778337679063
read      279.8   137.6    86.8   156.2   173.0   256.3   297.3   323.3   343.6   370.1   408.1   472.6   633.7  1390.0  4376.9  30256.1    30230  1778337680580  1778337690692
read      282.0   130.0    93.8   162.4   178.5   260.8   301.1   325.8   344.9   369.7   405.6   468.7   604.8  1068.2  4324.4  30239.5    30235  1778337692208  1778337702310
read      275.2   121.6    86.8   157.5   174.4   255.8   295.3   319.1   338.2   361.8   395.0   453.7   573.8  1079.3  4149.9  30279.3    30240  1778337703827  1778337713936
read      279.8   142.0    86.8   157.1   174.1   257.5   298.7   324.6   344.3   370.3   406.5   467.3   594.2  1397.8  5255.6  30149.6    30245  1778337715457  1778337725567
read      283.8   179.0    86.8   160.6   177.3   259.8   299.2   323.5   342.6   367.2   401.6   464.9   615.1  2243.0  6783.1  30262.4    30250  1778337727089  1778337737207
read      281.3   156.3    93.8   160.2   176.8   258.8   298.7   323.9   343.2   367.8   402.9   465.7   602.3  1485.5  6130.7  30213.6    30255  1778337738732  1778337748853
read      285.8   184.3    86.8   157.8   174.8   260.3   302.5   328.9   349.1   375.8   416.2   481.9   630.5  1928.3  7739.2  30307.1    30260  1778337750371  1778337760523
read      287.6   185.1    93.8   161.1   177.5   260.4   300.9   326.3   345.8   371.7   409.9   476.5   674.7  2238.0  7013.3  30178.8    30265  1778337762044  1778337772163
read      276.1   146.2    93.8   160.4   175.8   254.2   293.0   316.9   336.1   359.9   393.7   455.1   588.6  1374.5  6143.4  30285.3    30270  1778337773683  1778337783805
