#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      317.0   161.3   101.3   176.5   193.7   287.8   335.4   364.4   386.7   414.8   455.4   531.1   825.4  2036.9  4464.6  29895.4    30000  1778235435179  1778235445327
read      304.2   146.8    93.8   165.6   184.3   281.9   330.4   359.5   381.0   406.8   442.2   501.6   665.2  1444.1  4350.2  30048.2    30005  1778235446849  1778235457002
read      295.0   134.1   101.3   167.6   184.5   272.6   317.0   343.7   364.9   390.6   425.3   485.0   651.8  1339.4  4235.8  29944.3    30010  1778235458525  1778235468628
read      295.3   155.5   101.3   169.5   185.4   269.5   311.6   337.2   357.1   382.1   417.1   482.0   733.9  2024.7  5058.5  30043.3    30015  1778235470146  1778235480250
read      295.0   148.8    93.8   167.3   183.1   268.6   311.3   337.4   357.9   384.0   421.3   490.7   745.9  1863.8  4361.3  30101.3    30020  1778235481804  1778235491908
read      297.2   138.5    93.8   168.9   186.3   275.3   318.3   344.4   365.1   390.5   425.4   485.7   659.9  1552.9  4322.9  29970.5    30025  1778235493428  1778235503539
read      281.6   131.0   101.3   165.0   180.2   261.6   301.7   325.9   343.9   367.3   398.2   450.5   595.9  1526.0  4327.3  30086.1    30030  1778235505056  1778235515160
read      281.5   124.3   101.3   164.7   180.3   263.7   303.9   327.6   345.2   368.0   397.7   447.5   574.9  1087.1  4345.8  29957.7    30035  1778235516676  1778235526795
read      290.7   134.3   101.3   165.9   182.2   266.9   308.7   334.3   354.0   379.2   415.4   478.0   691.6  1678.2  4025.6  29980.9    30040  1778235528313  1778235538420
read      291.1   132.1   101.3   165.4   182.0   269.8   312.9   338.9   359.1   383.9   417.9   474.1   634.0  1509.1  4288.4  30009.7    30045  1778235539936  1778235550039
read      283.9   124.4   101.3   165.6   181.3   263.9   304.9   329.4   347.4   371.0   402.5   456.8   606.2  1282.3  4190.6  30060.8    30050  1778235551555  1778235561658
read      287.2   123.4   101.3   168.0   184.4   269.1   309.9   334.4   353.1   376.1   406.5   458.6   581.2  1000.8  4263.1  30004.8    30055  1778235563175  1778235573281
