#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      236.9   100.5    80.4   140.0   153.7   222.6   254.7   274.1   289.4   307.9   333.1   374.1   481.1   795.2  3757.4  30090.6    30160  1778431963673  1778431973774
read      243.4   102.7    80.4   139.6   153.9   227.1   262.6   283.8   299.7   319.9   347.9   396.5   515.0   849.3  3659.5  30187.6    30165  1778431975285  1778431985386
read      232.4    89.6    86.8   133.9   147.9   218.8   251.0   270.4   285.4   303.8   329.8   373.2   492.7   700.0  2768.5  30139.1    30170  1778431986899  1778431997004
read      238.5    96.7    80.4   142.2   156.0   224.7   257.2   276.4   291.5   310.0   334.6   374.0   472.0   722.6  3387.8  30186.1    30175  1778431998517  1778432008621
read      237.1    92.1    86.8   142.6   155.5   223.4   255.5   274.8   289.9   308.1   332.8   373.3   470.6   710.1  3110.8  30122.1    30180  1778432010132  1778432020236
read      237.7    89.2    74.4   143.7   157.0   224.3   256.5   275.2   290.2   308.2   332.5   371.7   467.2   673.5  3076.4  30105.5    30185  1778432021748  1778432031849
read      232.1    92.2    80.4   134.9   148.6   217.1   250.1   270.2   285.9   305.3   332.0   374.8   479.3   732.1  2891.2  30290.2    30190  1778432033360  1778432043461
read      241.8    99.9    86.8   140.6   154.5   226.2   261.0   281.9   297.4   317.4   344.0   389.8   501.1   787.5  3136.9  30181.9    30195  1778432044972  1778432055072
read      234.7    96.6    86.8   138.1   151.2   220.5   253.3   273.0   288.5   307.3   332.9   374.1   478.4   695.4  3169.9  30160.6    30200  1778432056584  1778432066689
read      235.4   104.7    86.8   140.4   153.7   221.6   254.3   273.7   288.8   306.9   331.5   371.3   464.7   692.4  2986.1  30149.2    30205  1778432068201  1778432078306
read      236.8   100.8    80.4   139.5   152.2   221.1   255.5   275.9   291.9   311.6   337.8   381.7   477.9   741.9  3622.0  30119.3    30210  1778432079818  1778432089924
read      237.9   101.2    80.4   139.4   152.4   222.5   256.4   276.7   292.6   312.0   338.0   380.8   482.8   928.0  3623.9  30185.0    30215  1778432091437  1778432101539
read      237.5    92.2    80.4   142.3   155.4   223.5   256.3   275.2   290.7   309.2   334.1   374.4   473.0   734.0  3131.1  30177.3    30220  1778432103053  1778432113156
read      239.2    98.6    86.8   141.6   155.4   224.8   257.4   276.5   291.5   310.0   335.7   379.1   494.9   763.9  3146.5  30147.0    30225  1778432114669  1778432124773
read      235.9    97.1    86.8   141.1   154.6   222.1   253.8   272.5   287.3   305.1   329.5   370.5   476.3   801.3  3321.9  30265.0    30230  1778432126286  1778432136390
read      229.2    89.3    80.4   137.8   150.2   216.0   247.1   265.8   279.6   296.9   320.6   362.7   458.8   683.5  3229.5  30164.4    30235  1778432137901  1778432148003
read      233.9    92.2    80.4   136.5   150.0   219.8   253.3   273.0   288.5   307.2   332.2   373.0   472.0   771.0  2756.0  30172.7    30240  1778432149516  1778432159622
read      238.3    97.4    86.8   141.3   154.8   223.8   256.6   275.7   291.2   309.8   335.2   377.7   486.8   818.1  3431.7  30228.2    30245  1778432161134  1778432171234
read      238.3    93.4    86.8   142.9   155.9   224.0   257.2   276.9   292.2   310.9   336.0   376.0   471.5   747.0  3190.2  30281.3    30250  1778432172746  1778432182846
read      237.8    96.0    86.8   142.2   155.5   223.8   256.7   275.9   291.1   309.4   334.1   373.7   467.4   777.8  3790.0  30272.1    30255  1778432184359  1778432194461
read      244.3   105.7    80.4   141.6   155.5   228.6   263.8   284.2   299.4   318.7   345.9   393.6   504.9   948.3  3179.3  30199.4    30260  1778432195973  1778432206078
read      234.8    90.5    86.8   141.3   155.0   222.2   252.8   271.0   285.2   302.3   325.7   367.1   469.7   694.0  3196.6  30335.4    30265  1778432207590  1778432217692
read      244.0   105.3    80.4   140.1   154.3   227.2   262.3   283.3   298.9   319.1   347.1   397.5   531.6   989.4  3014.5  30181.8    30270  1778432219204  1778432229306
read      239.3   103.3    80.4   139.5   153.2   223.7   257.5   277.7   293.6   313.2   339.6   385.0   499.5   854.7  3327.7  30306.1    30275  1778432230818  1778432240918
read      238.2   103.6    80.4   137.6   151.7   223.9   257.4   277.1   292.8   312.4   338.9   382.7   485.9   772.3  3480.5  30277.9    30280  1778432242430  1778432252535
read      235.2    90.7    86.8   139.1   152.0   220.3   254.2   274.1   290.0   309.1   335.0   377.4   477.0   692.7  2490.5  30377.6    30285  1778432254047  1778432264148
