#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      457.4   684.3    80.4   136.5   150.0   240.3   306.1   365.0   436.3   606.4   915.5  1913.6  3470.3  6318.3  7776.0  30058.0    30090  1778433128629  1778433138734
read      553.3  1081.0    86.8   141.5   156.5   263.6   341.5   403.8   464.4   580.9   939.4  2218.6  6289.3 10767.4 22023.3  29820.6    30095  1778433140248  1778433150355
read      231.7   279.2    86.8   138.1   150.9   217.3   248.6   267.0   280.3   296.5   318.5   355.5   446.8   962.8  4250.0  30069.6    30100  1778433151866  1778433161968
read      221.4   156.5    80.4   127.9   137.9   199.6   231.7   250.5   264.6   281.4   304.6   344.4   532.1  2170.9  5206.9  30051.8    30105  1778433163480  1778433173582
read      234.4   160.2    74.4   131.6   144.7   217.2   251.4   271.5   286.8   305.6   331.9   376.8   496.8  1342.9  7499.1  30133.2    30110  1778433175096  1778433185200
read      225.9    93.9    80.4   129.5   142.7   212.1   244.3   263.4   277.2   295.4   319.9   364.1   476.4   867.2  2874.0  30071.1    30115  1778433186712  1778433196815
read      221.1    95.8    80.4   129.0   141.2   208.3   239.9   258.6   272.0   289.2   312.3   350.5   442.6   679.3  3156.6  29999.7    30120  1778433198326  1778433208428
read      221.6    99.2    80.4   129.2   141.5   207.9   240.0   259.4   273.3   291.3   315.1   353.5   442.9   729.8  3691.9  30118.6    30125  1778433209941  1778433220045
read      227.6   101.8    80.4   134.9   147.3   214.3   246.9   266.0   279.9   296.8   320.0   359.8   450.8   724.1  3230.7  30094.9    30130  1778433221558  1778433231659
read      232.9   106.2    80.4   136.1   149.5   218.8   251.7   271.2   286.2   304.2   329.5   371.6   473.3   716.1  3813.6  30133.5    30135  1778433233170  1778433243273
read      232.5    94.2    80.4   135.2   148.5   218.8   252.5   272.1   287.1   305.1   329.5   370.5   467.1   785.0  2715.8  30153.4    30140  1778433244786  1778433254893
read      234.4    93.3    80.4   133.2   147.2   219.4   253.8   273.9   290.0   309.7   336.6   382.6   494.8   736.5  2898.1  30135.5    30145  1778433256406  1778433266511
read      231.3    97.9    74.4   131.2   145.2   216.4   249.5   269.2   284.3   303.0   330.1   375.6   497.5   841.4  3014.6  30180.1    30150  1778433268024  1778433278128
read      228.8    96.2    80.4   131.7   145.3   215.0   247.9   267.5   282.3   300.1   324.8   366.8   466.0   707.8  3472.7  30139.8    30155  1778433279640  1778433289751
read      233.8   103.5    80.4   135.0   148.9   218.7   251.8   271.5   287.1   306.2   332.6   376.9   494.0   795.9  3374.3  30153.1    30160  1778433291263  1778433301368
read      233.6    93.4    80.4   133.3   147.3   218.5   252.8   273.1   289.2   308.9   335.6   380.2   487.1   783.3  2767.2  30190.0    30165  1778433302882  1778433312988
read      237.1   109.1    80.4   139.2   152.7   221.7   254.1   273.5   288.8   307.5   333.1   376.5   497.4   996.1  4184.9  30129.3    30170  1778433314502  1778433324605
read      231.2    89.3    74.4   136.3   149.6   217.7   250.9   270.3   284.8   302.1   326.5   367.9   463.0   687.3  2862.9  30171.6    30175  1778433326116  1778433336221
read      230.9    93.6    80.4   136.0   149.2   217.5   249.9   268.8   283.2   301.0   325.1   366.8   468.7   667.7  3163.3  30162.0    30180  1778433337734  1778433347835
read      228.9    97.3    80.4   135.4   148.5   215.8   248.6   267.5   281.5   298.1   321.3   360.7   448.5   697.8  3900.3  30110.8    30185  1778433349349  1778433359452
read      232.3    89.5    86.8   137.3   150.6   219.2   251.7   270.5   285.0   302.4   325.7   367.0   468.8   667.2  2851.3  30190.1    30190  1778433360964  1778433371069
read      234.4    95.8    80.4   137.2   150.5   220.4   253.7   273.4   288.6   306.8   331.7   372.2   471.9   727.4  3201.1  30203.4    30195  1778433372582  1778433382687
read      230.6    96.6    80.4   134.4   147.6   216.5   249.9   269.7   284.7   302.7   327.1   368.0   466.4   675.7  3612.4  30257.0    30200  1778433384199  1778433394307
read      231.6    94.5    80.4   136.2   149.5   217.8   250.5   269.9   284.8   303.0   327.6   368.4   468.3   667.4  3369.6  30215.3    30205  1778433395821  1778433405922
read      225.3    91.7    80.4   134.5   147.1   212.6   243.8   262.6   275.5   292.8   315.3   353.0   442.0   715.8  3210.3  30188.4    30210  1778433407435  1778433417548
read      229.6   102.0    80.4   134.3   147.7   216.3   248.3   267.0   280.9   298.1   322.1   364.0   461.3   756.3  3223.9  30243.1    30215  1778433419064  1778433429168
read      237.0   106.4    80.4   139.0   152.4   222.1   255.4   274.8   290.3   309.0   334.7   377.0   487.9   794.5  4332.4  30192.5    30220  1778433430680  1778433440793
read      234.8    95.6    86.8   136.5   150.2   220.5   254.2   274.2   289.8   308.4   333.6   374.4   479.9   719.7  3544.5  30229.6    30225  1778433442307  1778433452414
read      237.3    94.1    80.4   138.9   152.4   223.0   257.2   276.8   292.0   310.7   336.0   377.7   485.5   753.1  3131.5  30305.6    30230  1778433453927  1778433464037
read      229.7   102.7    80.4   134.7   147.7   215.6   248.2   267.4   281.6   298.9   323.1   365.2   466.3   708.7  4057.8  30228.8    30235  1778433465552  1778433475655
read      225.3    98.2    80.4   131.6   144.0   210.8   243.4   263.3   277.6   295.8   320.2   363.1   458.2   739.0  3570.7  30281.5    30240  1778433477167  1778433487269
read      240.8   100.3    86.8   140.0   154.0   226.0   260.2   280.6   295.7   315.1   341.1   386.9   498.8   713.3  4088.5  30273.2    30245  1778433488783  1778433498894
read      237.9    99.6    86.8   139.3   153.2   224.1   257.4   276.5   291.4   309.8   334.8   376.1   484.3   700.1  3228.4  30236.9    30250  1778433500408  1778433510509
read      235.2    99.0    86.8   139.0   152.5   221.0   253.9   273.0   288.1   306.5   331.2   371.9   479.8   710.9  3229.2  30234.0    30255  1778433512021  1778433522125
read      236.9    92.3    80.4   140.5   154.3   223.4   255.8   274.4   289.3   307.3   332.0   373.0   483.4   722.5  2944.6  30303.9    30260  1778433523638  1778433533740
read      231.1    95.1    80.4   137.0   149.7   217.2   249.8   269.1   283.6   300.9   325.0   367.3   466.0   679.2  3208.6  30182.3    30265  1778433535252  1778433545361
read      232.3    99.8    80.4   135.8   148.9   217.9   251.9   271.8   287.0   305.1   329.7   370.3   464.8   734.6  3847.6  30199.0    30270  1778433546873  1778433556981
read      237.1    95.7    80.4   139.8   153.5   223.4   256.3   275.0   290.0   308.1   332.6   373.2   487.2   740.5  3066.7  30292.9    30275  1778433558495  1778433568603
read      232.4   101.3    80.4   138.4   151.4   218.6   251.1   270.0   284.4   301.7   325.3   365.9   463.2   682.2  3873.1  30291.1    30280  1778433570114  1778433580217
read      234.3    97.7    80.4   142.3   155.1   221.0   252.6   271.1   285.4   302.4   325.0   364.2   459.5   730.0  3419.8  30371.5    30285  1778433581729  1778433591831
read      233.8    88.8    80.4   135.8   149.8   220.2   253.4   272.9   288.1   306.5   331.8   373.4   476.4   681.7  2665.2  30187.6    30290  1778433593342  1778433603444
read      240.4    97.9    80.4   142.0   155.9   226.1   260.0   279.6   294.5   313.3   338.6   381.0   482.1   722.3  3970.3  30352.0    30295  1778433604956  1778433615060
read      238.2    96.5    80.4   141.9   155.4   224.1   257.2   276.1   291.3   309.7   334.4   374.7   476.6   761.7  3650.4  30284.5    30300  1778433616572  1778433626678
read      238.1    96.0    86.8   142.1   155.6   223.9   256.9   275.6   290.5   308.6   333.3   374.2   483.7   743.6  3481.3  30328.9    30305  1778433628190  1778433638297
read      238.4    92.2    80.4   141.7   156.1   225.0   257.0   275.5   290.3   308.1   332.4   373.5   486.4   736.0  3166.6  30287.1    30310  1778433639811  1778433649923
read      233.1    94.0    86.8   138.3   151.7   219.7   252.4   271.5   286.0   303.3   326.7   366.8   462.1   662.1  3883.2  30372.9    30315  1778433651436  1778433661542
read      238.3    98.2    80.4   140.5   154.3   223.8   256.7   275.5   291.1   309.9   335.5   379.3   499.9   743.2  2651.3  30333.1    30320  1778433663054  1778433673159
Read from remote host 35.205.211.164: Connection reset by peer
client_loop: send disconnect: Broken pipe
