#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      232.3    89.9    80.4   142.0   154.2   219.2   251.5   270.4   284.5   301.1   322.8   361.1   441.0   693.8  3275.1  30171.7    30185  1778428667368  1778428677475
read      230.2    91.8    80.4   138.0   150.6   217.6   248.8   267.7   281.7   298.1   321.6   363.3   453.1   634.9  3026.3  30159.4    30190  1778428678987  1778428689091
read      236.5    96.3    74.4   139.6   152.7   222.3   255.6   275.4   291.1   309.9   335.0   375.2   470.8   732.8  3437.7  30257.7    30195  1778428690604  1778428700707
read      232.0    92.0    80.4   139.1   151.6   218.1   250.9   270.4   285.3   303.2   327.4   367.5   455.1   664.0  3119.9  30221.3    30200  1778428702218  1778428712323
read      239.8   108.7    80.4   138.4   151.3   222.5   258.1   279.2   295.0   315.2   343.0   391.3   508.3  1122.7  3330.8  30237.3    30205  1778428713834  1778428723939
read      233.8    89.2    86.8   139.5   152.4   220.1   252.7   272.0   286.8   304.5   329.0   370.3   468.1   735.4  2924.6  30230.3    30210  1778428725450  1778428735551
read      234.4    93.3    80.4   140.1   152.8   220.7   254.0   273.8   289.0   307.1   331.3   370.6   459.9   632.1  3309.3  30210.6    30215  1778428737063  1778428747172
read      238.2    93.9    86.8   139.4   152.9   223.3   257.3   277.3   292.8   312.0   338.1   381.2   491.6   803.7  3161.4  30247.1    30220  1778428748683  1778428758790
read      233.3    88.4    86.8   139.3   152.3   220.3   252.5   271.8   286.6   304.2   328.0   367.8   460.5   659.0  2890.5  30229.5    30225  1778428760303  1778428770408
read      234.6    95.8    86.8   137.2   150.3   219.7   253.4   273.6   289.4   308.7   335.1   377.8   471.8   739.7  3226.5  30211.6    30230  1778428771920  1778428782020
read      241.0   109.3    80.4   141.8   155.6   225.3   258.8   278.7   293.9   313.2   339.4   384.3   495.3   949.6  4058.4  30218.1    30235  1778428783531  1778428793635
read      244.6    99.7    86.8   141.4   155.6   228.4   263.9   284.8   300.5   320.6   348.8   395.1   512.3  1024.6  3107.5  30246.6    30240  1778428795146  1778428805252
read      245.3   119.6    80.4   139.8   154.4   228.6   264.0   285.3   301.1   320.7   348.4   394.3   509.3  1362.1  4392.8  30293.6    30245  1778428806765  1778428816876
read      246.3   100.7    86.8   142.2   156.6   230.0   265.7   287.2   303.5   323.5   352.1   398.6   509.2   877.4  3223.6  30322.2    30250  1778428818389  1778428828498
read      239.5   100.6    80.4   139.7   153.8   225.2   258.6   278.4   293.5   312.5   338.4   381.4   489.5   777.9  3816.5  30150.3    30255  1778428830011  1778428840113
