#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      224.3    86.7    86.8   134.7   145.9   210.3   242.4   261.5   274.7   292.3   315.3   354.7   469.6   774.8  2724.3  30138.0    30070  1778429223578  1778429233682
read      235.3   112.3    80.4   133.2   148.0   220.7   254.1   274.1   290.2   309.7   336.2   380.3   488.3   811.4  3435.6  30132.8    30075  1778429235196  1778429245308
read      236.9    92.8    86.8   139.9   153.5   223.2   256.2   275.7   291.1   309.7   334.8   374.6   469.6   736.6  3020.8  30061.5    30080  1778429246820  1778429256932
read      236.3   102.7    86.8   137.2   150.6   222.7   256.2   275.9   291.4   310.0   335.3   375.5   471.3   750.0  3944.3  30064.0    30085  1778429258447  1778429268554
read      237.0   294.6    86.8   140.7   153.7   221.8   254.3   273.5   288.7   306.9   331.4   371.4   469.6   734.0  4150.2  30103.1    30090  1778429270067  1778429280171
read      241.3   111.8    86.8   141.0   155.1   225.7   259.7   279.9   295.2   315.0   341.4   385.9   496.6   864.7  4020.6  30015.6    30095  1778429281686  1778429291792
read      237.0    95.2    86.8   141.1   154.6   223.4   256.1   275.1   290.4   308.7   333.6   373.6   467.3   746.6  3063.2  30057.1    30100  1778429293306  1778429303413
read      244.6   115.1    80.4   142.2   155.9   227.5   262.5   283.1   298.3   318.5   346.2   394.8   525.4  1077.3  4302.7  30103.9    30105  1778429304926  1778429315047
read      213.1    94.1    80.4   128.4   138.8   199.3   230.1   247.9   261.1   276.0   296.6   331.9   438.6   962.2  3465.3  30179.3    30110  1778429316561  1778429326665
read      224.3   100.0    80.4   133.9   145.5   210.0   241.9   261.4   275.2   293.5   317.3   358.1   453.2   735.8  3474.5  30125.9    30115  1778429328176  1778429338278
read      224.1    91.3    80.4   131.2   143.5   210.7   243.5   263.0   276.9   294.6   318.1   357.0   443.4   710.5  3201.8  30031.1    30120  1778429339791  1778429349895
read      226.4    97.2    80.4   130.9   142.9   211.2   246.1   266.8   282.1   300.8   326.7   369.1   458.5   685.2  3218.8  30060.2    30125  1778429351406  1778429361511
read      231.2    94.6    80.4   137.3   150.0   217.6   250.4   270.0   284.8   302.5   326.1   365.8   455.3   718.0  3428.7  30160.9    30130  1778429363023  1778429373125
read      232.1    93.3    80.4   141.5   153.7   218.7   250.2   269.0   283.2   300.1   323.1   363.3   451.3   693.2  3412.5  30025.3    30135  1778429374637  1778429384743
read      233.8   109.5    80.4   136.5   150.3   219.5   251.9   271.1   285.9   303.6   327.9   369.5   474.4   879.8  4543.2  30194.2    30140  1778429386254  1778429396359
read      246.3   106.4    86.8   140.5   155.5   230.6   265.7   287.0   303.2   323.2   351.9   398.3   512.7   840.6  3193.4  30241.4    30145  1778429397871  1778429407977
read      251.0   109.4    80.4   142.7   158.0   233.2   270.2   292.6   310.2   331.8   361.4   408.0   529.1  1063.0  4001.3  30165.3    30150  1778429409489  1778429419591
read      245.9   109.8    86.8   144.1   157.9   229.7   264.8   285.8   301.5   320.5   347.4   393.9   503.9   967.1  4181.4  30246.5    30155  1778429421103  1778429431209
read      248.1   110.5    80.4   142.4   156.8   230.1   266.3   288.0   304.7   325.6   354.9   402.7   535.9  1220.3  3761.9  30262.3    30160  1778429432721  1778429442836
read      259.0   115.6    86.8   149.1   163.4   238.6   276.3   299.6   317.7   340.6   371.8   426.3   581.9  1128.3  3721.5  30123.6    30165  1778429444348  1778429454450
read      250.4   110.4    80.4   147.0   161.2   232.8   268.7   290.0   306.4   326.5   354.7   400.9   532.3  1066.5  3992.6  30047.7    30170  1778429455963  1778429466072
read      249.4   104.0    80.4   144.6   159.4   232.4   267.8   289.2   305.9   326.6   355.6   401.9   529.4  1030.0  3195.3  30157.9    30175  1778429467584  1778429477688
read      247.8   123.4    80.4   145.8   159.8   230.4   265.1   286.0   301.6   320.8   348.4   394.6   516.9  1221.2  4594.3  30200.0    30180  1778429479204  1778429489306
read      243.3   104.6    80.4   138.0   152.4   227.2   263.6   285.4   301.9   322.0   350.7   397.1   504.8   796.6  3890.3  30209.1    30185  1778429490818  1778429500921
read      244.0   101.1    86.8   143.5   157.7   228.2   262.9   283.2   298.1   317.7   344.2   390.0   504.0   887.4  3752.4  30189.3    30190  1778429502433  1778429512533
read      235.8    92.4    86.8   139.0   152.4   221.6   255.0   274.7   290.3   309.0   334.3   374.9   471.2   709.5  3050.7  30305.5    30195  1778429514045  1778429524144
read      238.9    97.3    86.8   142.4   155.9   224.2   257.0   276.7   292.1   310.9   336.5   377.8   485.4   785.4  3789.3  30232.0    30200  1778429525656  1778429535760
read      239.5   100.8    86.8   139.5   153.4   224.3   257.1   276.8   292.6   312.2   339.0   384.5   506.6   907.9  3191.5  30245.5    30205  1778429537272  1778429547373
read      240.1   102.8    86.8   140.3   153.9   224.2   258.5   279.0   294.7   314.7   341.4   386.8   501.2   884.6  3840.0  30142.6    30210  1778429548884  1778429558987
read      240.3   100.6    80.4   140.3   154.4   226.0   259.9   279.8   294.8   314.0   339.9   383.5   490.7   763.3  3158.4  30236.7    30215  1778429560499  1778429570601
read      236.8    92.0    80.4   139.6   152.6   222.2   256.2   276.2   292.0   311.0   336.7   379.3   477.8   801.7  2894.0  30227.8    30220  1778429572112  1778429582214
read      237.9    98.8    80.4   141.9   154.8   222.9   255.9   275.3   290.8   309.5   334.6   375.3   488.9   938.4  3302.9  30179.3    30225  1778429583727  1778429593832
read      238.3    93.8    86.8   141.8   155.3   224.2   257.1   276.9   292.7   311.9   337.5   378.5   468.6   707.4  3138.3  30095.7    30230  1778429595344  1778429605445
read      230.2   106.9    80.4   132.3   146.1   216.4   249.4   269.1   284.3   302.8   327.9   369.7   463.7   672.1  3647.1  30281.2    30235  1778429606957  1778429617060
read      232.4    97.2    80.4   135.2   148.1   217.4   251.7   272.3   288.3   307.3   332.8   373.8   468.1   769.1  3186.3  30255.6    30240  1778429618572  1778429628672
read      232.4    92.4    86.8   138.9   151.2   218.4   251.8   271.4   286.4   304.3   328.3   368.2   457.0   661.8  3162.8  30346.3    30245  1778429630185  1778429640287
read      236.7   103.9    86.8   140.0   152.7   221.6   255.5   275.0   290.6   309.3   334.9   377.1   487.4   763.7  4274.2  30267.4    30250  1778429641800  1778429651904
read      233.6    95.3    80.4   139.4   152.2   219.6   252.4   272.1   287.3   305.4   329.5   369.2   458.6   822.4  3189.7  30304.6    30255  1778429653417  1778429663518
read      229.3   110.8    80.4   132.3   145.7   215.3   248.1   267.7   282.5   300.5   324.8   365.7   457.8   852.3  4257.7  30282.1    30260  1778429665031  1778429675138
read      234.9    95.5    80.4   138.1   150.6   220.2   254.2   274.3   290.0   308.9   334.4   374.7   478.2   780.6  3160.7  30284.1    30265  1778429676651  1778429686758
read      233.4   102.0    80.4   134.4   148.7   219.2   251.8   271.6   287.0   305.6   331.7   373.6   483.8   781.8  3639.3  30339.6    30270  1778429688270  1778429698376
read      231.2    98.5    80.4   133.7   146.9   216.7   250.5   270.6   286.2   305.3   330.9   372.1   466.3   760.2  3375.0  30238.5    30275  1778429699888  1778429709992
read      241.4    94.8    86.8   140.3   154.5   227.3   260.5   279.9   294.9   314.3   341.0   387.1   507.3   836.9  3077.9  30221.9    30280  1778429711505  1778429721611
read      234.6    93.3    86.8   138.4   151.6   221.0   254.0   273.5   288.9   307.2   331.8   372.2   468.4   717.0  3367.3  30297.2    30285  1778429723125  1778429733229
read      227.6   107.5    80.4   137.9   150.2   214.4   245.1   263.4   276.2   293.1   315.7   353.3   438.3   968.5  4172.9  30268.0    30290  1778429734742  1778429744846
read      240.2    97.2    80.4   140.6   154.6   225.5   259.6   279.5   294.8   314.3   340.6   384.2   491.8   739.6  3196.6  30227.0    30295  1778429746359  1778429756461
read      243.2   101.0    80.4   142.2   156.0   227.4   263.0   284.5   300.6   320.1   347.0   391.6   490.9   776.0  3139.9  30312.3    30300  1778429757974  1778429768078
