#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      248.0   129.7    93.8   151.6   163.5   228.2   262.5   283.2   298.3   317.7   343.9   390.5   526.7  1923.3  4283.1  29963.2    30000  1778243715115  1778243725263
read      263.0   150.2    93.8   153.8   166.9   240.2   278.3   300.9   318.0   339.9   370.2   426.0   586.0  2241.8  4825.4  29992.9    30005  1778243726778  1778243736907
read      245.3   126.4    93.8   149.1   160.5   224.3   258.6   279.8   295.7   316.0   343.6   394.4   540.2  1766.4  4474.0  29910.5    30010  1778243738420  1778243748520
read      260.4   160.6   101.3   153.1   166.1   236.3   273.5   295.7   312.9   334.1   363.8   417.0   585.0  2449.4  6102.0  30009.0    30015  1778243750034  1778243760136
read      248.7   130.8    93.8   150.9   162.8   228.0   263.1   284.6   300.5   319.8   347.2   396.1   529.1  1949.8  4268.2  29982.8    30020  1778243761651  1778243771751
read      262.8   137.0    93.8   154.5   167.9   240.7   278.3   300.9   317.8   339.4   368.9   422.8   584.9  1944.0  4832.2  29937.3    30025  1778243773264  1778243783366
read      255.3   137.8   101.3   153.2   165.5   233.5   269.4   290.8   307.1   326.9   355.2   403.9   569.5  2017.7  4802.9  30009.1    30030  1778243784879  1778243794981
read      250.1   129.8   101.3   151.2   162.9   228.0   263.4   285.3   301.6   321.1   349.2   399.4   554.2  1921.0  3960.2  30107.8    30035  1778243796494  1778243806599
read      262.8   140.7   101.3   154.3   167.5   238.8   275.9   298.8   316.2   338.4   368.8   425.4   620.9  2002.2  4409.3  29897.8    30040  1778243808113  1778243818216
read      255.6   151.8    93.8   152.7   164.8   231.8   268.0   289.8   306.5   326.9   355.7   405.2   585.2  2305.6  5003.1  29989.0    30045  1778243819730  1778243829830
read      256.6   153.9   101.3   153.1   165.4   234.0   270.6   292.5   309.3   329.5   357.9   407.0   563.4  2129.1  6350.4  29934.7    30050  1778243831343  1778243841444
read      255.3   143.1    93.8   152.2   164.8   233.8   270.0   291.9   308.4   328.2   356.2   403.5   544.3  2230.2  5031.7  30076.2    30055  1778243842957  1778243853059
read      246.5   103.2   101.3   154.4   167.3   232.2   264.9   284.3   298.1   315.7   338.5   373.9   459.6   787.1  4178.4  30114.3    30060  1778243854574  1778243864676
read      256.3    98.1   101.3   161.7   175.2   242.3   274.9   294.8   309.8   327.0   349.5   388.0   473.5   838.9  3583.4  30009.4    30065  1778243866189  1778243876291
read      259.6   102.2   101.3   161.7   176.0   245.5   278.6   298.0   313.4   331.6   355.5   394.7   487.7  1039.8  3712.0  30075.8    30070  1778243877805  1778243887906
read      253.2   113.0    93.8   157.1   170.5   237.1   270.1   289.8   304.5   321.6   345.4   386.1   503.2  1232.9  4364.8  29999.2    30075  1778243889419  1778243899522
read      251.0   111.7    93.8   151.5   164.8   235.7   270.6   290.6   305.3   322.2   346.2   389.2   497.4  1116.1  4124.8  30040.0    30080  1778243901038  1778243911142
read      243.4   130.7   101.3   149.4   161.8   227.3   260.4   279.9   294.3   312.3   336.0   373.6   479.1  1186.3  5398.5  30060.1    30085  1778243912658  1778243922762
read      242.5   114.4    93.8   149.6   161.1   224.4   257.7   277.7   293.0   311.6   336.5   379.3   509.2  1330.6  3932.6  30148.9    30090  1778243924276  1778243934384
read      243.9    95.9   101.3   150.2   162.4   228.4   262.1   281.9   296.5   315.0   339.7   380.2   488.4   964.9  3199.5  30046.1    30095  1778243935897  1778243946000
read      254.6   116.8    93.8   157.6   170.3   237.4   272.0   292.4   307.8   325.6   349.8   392.6   508.0  1316.1  4279.4  30155.6    30100  1778243947515  1778243957615
read      245.7   132.0   101.3   153.0   165.1   228.9   261.6   281.3   295.9   314.6   339.0   378.5   482.7  1023.0  6699.2  30079.0    30105  1778243959130  1778243969232
read      250.8   105.9   101.3   155.0   167.8   235.2   269.6   289.7   304.8   322.3   346.6   388.1   485.7   887.7  4115.9  30097.1    30110  1778243970745  1778243980847
read      249.9   108.6   101.3   156.4   168.9   234.8   268.6   288.3   302.6   319.4   342.7   381.2   478.0   803.9  4104.3  30196.6    30115  1778243982360  1778243992480
read      263.2   111.5   109.4   164.2   178.9   248.8   282.3   301.9   316.4   334.6   358.7   397.4   494.6  1060.9  4467.0  30019.2    30120  1778243993995  1778244004097
read      266.7   119.4   101.3   163.2   176.9   248.9   285.8   307.8   323.7   344.0   371.5   417.8   516.9  1548.7  4257.4  30155.2    30125  1778244005611  1778244015711
read      270.4   119.2    93.8   161.3   175.8   251.6   290.4   313.3   330.8   352.3   383.0   432.9   549.7  1087.8  4281.5  30111.2    30130  1778244017226  1778244027332
read      272.4   128.0    93.8   160.2   175.5   254.3   293.1   316.1   334.1   356.4   386.9   434.7   544.1  1237.8  4344.9  30114.5    30135  1778244028846  1778244038952
