#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      263.0   139.8    93.8   154.0   167.3   240.9   278.0   300.0   316.8   338.4   368.6   422.5   591.3  2167.2  4335.6  29978.9    30000  1778241852764  1778241862914
read      267.2   140.8   101.3   156.6   170.2   245.2   283.0   305.6   321.6   343.3   373.1   426.7   602.7  2060.4  4320.0  30035.2    30005  1778241864429  1778241874555
read      257.3   124.7   101.3   154.2   167.0   236.8   273.2   294.6   311.3   331.6   360.0   408.3   556.0  1601.3  4511.8  30047.6    30010  1778241876070  1778241886171
read      259.0   138.4   101.3   153.7   166.4   236.8   273.4   295.0   311.8   332.6   362.5   414.4   582.8  2034.8  4362.9  30068.1    30015  1778241887687  1778241897785
read      273.8   153.3   101.3   156.3   170.5   250.1   289.8   313.5   331.9   355.4   389.2   448.5   632.4  2135.6  5315.6  29996.1    30020  1778241899299  1778241909400
read      264.7   164.6    93.8   152.6   165.6   238.8   277.2   300.5   318.2   341.2   373.3   432.8   622.0  2524.8  6027.1  30042.8    30025  1778241910917  1778241921020
read      269.7   160.6    93.8   154.0   166.9   240.5   280.0   304.0   321.7   345.5   381.2   452.2   754.3  2216.6  4960.3  29997.2    30030  1778241922534  1778241932635
read      273.3   155.2    93.8   154.8   168.8   247.5   287.3   311.3   330.1   354.6   390.0   456.2   682.1  2172.0  5721.8  30060.1    30035  1778241934153  1778241944254
read      258.9   142.5   101.3   155.1   167.5   236.0   272.6   294.4   311.2   331.7   360.7   410.5   580.0  2075.0  4678.8  30000.4    30040  1778241945768  1778241955870
read      257.0   128.4   101.3   153.6   166.1   235.3   272.1   294.2   311.3   332.4   361.9   413.3   566.3  1602.2  4750.4  29977.2    30045  1778241957384  1778241967496
read      258.7   131.6    93.8   154.2   166.7   237.8   274.8   296.5   313.5   334.5   363.7   414.0   569.7  1583.6  4349.8  30022.2    30050  1778241969010  1778241979116
read      274.5   167.7    93.8   155.3   169.5   249.0   289.1   313.1   331.8   355.2   389.1   450.7   661.8  2383.0  5756.9  30108.5    30055  1778241980632  1778241990745
read      270.4   127.1    93.8   155.1   170.3   250.0   289.7   313.5   332.2   355.9   388.6   442.0   583.4  1545.5  4177.8  30066.6    30060  1778241992261  1778242002372
read      278.5   120.9    93.8   161.5   176.7   258.0   298.0   322.2   341.6   366.0   398.5   453.1   602.5  1380.8  3700.2  29999.1    30065  1778242003891  1778242013996
read      391.1   433.0    93.8   159.6   175.7   269.1   325.1   368.6   412.4   501.0   787.8  1109.1  2009.3  6043.8  8401.2  28963.2    30070  1778242015513  1778242025619
read      264.7   143.4    93.8   154.4   168.4   244.5   283.2   306.0   322.7   344.6   374.6   427.9   567.3  1464.2  5929.5  30119.6    30075  1778242027138  1778242037248
read      267.8   119.1    93.8   149.6   164.3   245.7   288.1   313.7   334.0   359.9   395.3   452.9   588.2  1224.5  3921.2  29985.8    30080  1778242038765  1778242048865
read      275.8   162.0    93.8   152.5   166.6   247.4   289.8   316.0   337.2   364.8   403.7   473.6   714.6  1738.5  6214.3  30124.6    30085  1778242050380  1778242060484
read      278.4   166.6    93.8   154.2   168.3   248.4   289.1   314.1   334.1   360.5   399.1   480.0   805.6  1896.4  5235.8  30219.6    30090  1778242061999  1778242072104
read      273.9   140.8    93.8   152.1   166.5   247.8   288.1   312.5   331.9   357.7   395.7   468.8   734.0  1656.2  3966.6  30088.1    30095  1778242073619  1778242083728
read      266.4   129.1   101.3   155.1   168.6   244.1   282.9   306.2   323.3   345.7   378.5   438.7   626.7  1448.6  4156.0  30114.3    30100  1778242085243  1778242095344
read      279.8   141.5    93.8   156.5   171.9   255.2   295.9   320.4   340.6   366.0   401.3   470.0   693.7  1718.5  4286.2  30093.1    30105  1778242096859  1778242106962
read      259.4   112.5    93.8   154.2   167.8   241.8   278.1   299.4   316.0   336.7   365.4   414.6   547.0  1030.3  3839.6  30154.2    30110  1778242108478  1778242118581
read      260.1   777.2   101.3   152.4   165.0   233.4   269.3   290.4   306.5   326.3   354.8   403.7   548.4  1437.2  9977.7  30074.9    30115  1778242120096  1778242130205
read      266.4   112.7    86.8   156.3   170.1   245.2   284.7   308.6   326.5   349.4   382.1   436.9   590.0  1169.4  3122.4  30125.7    30120  1778242131720  1778242141821
read      267.8   114.4    93.8   153.6   168.5   247.6   288.5   313.1   332.4   356.8   390.3   442.0   568.2  1045.4  3674.0  30092.4    30125  1778242143334  1778242153435
read      284.0   127.5    93.8   167.2   182.6   264.5   306.3   331.1   349.5   373.0   403.3   454.4   574.5  1305.7  4342.9  30174.9    30130  1778242154949  1778242165050
read      267.6   116.7    93.8   156.3   171.4   249.3   288.1   311.5   329.3   351.2   382.0   430.8   543.6  1219.2  4084.5  30092.8    30135  1778242166565  1778242176667
